Duplicate_ID	B_Genes	P_Genes	B_Ages	P_Ages
Nonsyntenic_Dup_1527	Zm00001d045774,Zm00001d045778	Zm00008a034079,Zm00008a034080	11.9147073311	0.00141183569035
Nonsyntenic_Dup_1528	Zm00001d045792	Zm00008a034094,Zm00008a034095	NA	11.7105067275
Nonsyntenic_Dup_1529	Zm00001d045838,Zm00001d045839	Zm00008a034118	11.7812028881	NA
Nonsyntenic_Dup_1530	Zm00001d045831,Zm00001d045836,Zm00001d045842,Zm00001d045843,Zm00001d045849,Zm00001d045852,Zm00001d045855,Zm00001d045863	Zm00008a034115,Zm00008a034120,Zm00008a034121,Zm00008a034124,Zm00008a034125,Zm00008a034127,Zm00008a034134	4.93251579854,4.93251579854,11.7348260731,11.7348260731,2.57171248631,1.90817761167,11.7348260731	3.96306404793,4.61912824283,3.46377052601,2.57171248631,1.90817761167,1.90817761167
Nonsyntenic_Dup_1531	Zm00001d045890,Zm00001d045891,Zm00001d045892	Zm00008a034154	11.8132079266,11.8132079266	NA
Nonsyntenic_Dup_1532	Zm00001d046004,Zm00001d046005	Zm00008a034216,Zm00008a034228,Zm00008a034229	11.8986650378	0.00183857511808,0.00183857511808
Nonsyntenic_Dup_1533	Zm00001d046049	Zm00008a034390,Zm00008a034391	NA	11.7430857231
Nonsyntenic_Dup_1534	Zm00001d046053,Zm00001d046054	Zm00008a034388	0.0257879381281	NA
Nonsyntenic_Dup_1535	Zm00001d046142	Zm00008a034324,Zm00008a034326,Zm00008a034327,Zm00008a034329,Zm00008a034333,Zm00008a034336,Zm00008a034337,Zm00008a034338	NA	7.94294500469,1.94249789769,11.7343756078,11.7343756078,11.7343756078,9.8784170053,5.18020753275
Nonsyntenic_Dup_1536	Zm00001d046143,Zm00001d046145,Zm00001d046147,Zm00001d046148,Zm00001d046151,Zm00001d046152,Zm00001d046154,Zm00001d046156	Zm00008a034324,Zm00008a034326,Zm00008a034327,Zm00008a034329,Zm00008a034333,Zm00008a034336,Zm00008a034337,Zm00008a034338	3.57781821944,11.720108845,11.720108845,6.57805079,6.57805079,1.13749918329,6.57805079	6.57805079,1.13749918329,6.57805079,6.57805079,11.720108845,11.720108845,3.57781821944
Nonsyntenic_Dup_1537	Zm00001d046184,Zm00001d046186,Zm00001d046187	Zm00008a034293,Zm00008a034298,Zm00008a034303	11.723138649,2.62966896073	2.62966896073,2.20310820452
Nonsyntenic_Dup_1538	Zm00001d046314,Zm00001d046315,Zm00001d046316	Zm00008a034443	0.0159883291405,0.0246709181062	NA
Nonsyntenic_Dup_1539	Zm00001d046318,Zm00001d046319,Zm00001d046322	Zm00008a034445,Zm00008a034446,Zm00008a034450	0.00438104911648,11.8948334473	0.00438104911648,11.8948334473
Nonsyntenic_Dup_1540	Zm00001d046342,Zm00001d046344	Zm00008a034463,Zm00008a034464	11.7510215837	11.7510215837
Nonsyntenic_Dup_1541	Zm00001d046460,Zm00001d046466,Zm00001d046473	Zm00008a034553,Zm00008a034557,Zm00008a034568	6.38631807052,11.7308547937	6.38631807052,11.7308547937
Nonsyntenic_Dup_1542	Zm00001d046460,Zm00001d046466,Zm00001d046473	Zm00008a034564	3.94201199291,7.89870734353	NA
Nonsyntenic_Dup_1543	Zm00001d046479	Zm00008a034553,Zm00008a034557,Zm00008a034568	NA	6.05004162201,11.7171927149
Nonsyntenic_Dup_1544	Zm00001d046490,Zm00001d046491	Zm00008a034578,Zm00008a034579	11.7670426233	9.37277872313
Nonsyntenic_Dup_1545	Zm00001d046517,Zm00001d046518,Zm00001d046519	Zm00008a034596,Zm00008a034597	0.00178928717416,11.9021862656	0.000134561033314
Nonsyntenic_Dup_1546	Zm00001d046526,Zm00001d046527	Zm00008a034604,Zm00008a034605,Zm00008a034606	11.9178180118	0.00162588592223,0.00162588592223
Nonsyntenic_Dup_1547	Zm00001d046604,Zm00001d046610	Zm00008a034657,Zm00008a034658	11.7606898852	11.7606898852
Nonsyntenic_Dup_1548	Zm00001d046649,Zm00001d046651	Zm00008a034688	11.7240374977	NA
Nonsyntenic_Dup_1549	Zm00001d046667,Zm00001d046668	Zm00008a034702,Zm00008a034703	11.8182796325	11.8182796325
Nonsyntenic_Dup_1550	Zm00001d046673,Zm00001d046675	Zm00008a034708,Zm00008a034709	1.6544708585	11.7880702651
Nonsyntenic_Dup_1551	Zm00001d046697,Zm00001d046700,Zm00001d046705,Zm00001d046706,Zm00001d046711,Zm00001d046713,Zm00001d046714	Zm00008a034725,Zm00008a034726,Zm00008a034732,Zm00008a034733,Zm00008a034734,Zm00008a034736,Zm00008a034737	0.0098892522509,0.00196812795395,0.00196812795395,11.8954717799,11.8954717799,0.0098892522509	0.00129285293616,0.00196812795395,0.00196812795395,0.003619172208,0.000879647138069,0.00149262446408
Nonsyntenic_Dup_1552	Zm00001d046697,Zm00001d046700,Zm00001d046705,Zm00001d046706,Zm00001d046711,Zm00001d046713,Zm00001d046714	Zm00008a034735	0.00347271492739,0.00139133477581,0.00139133477581,11.9237120665,11.9237120665,0.00347271492739	NA
Nonsyntenic_Dup_1553	Zm00001d046743,Zm00001d046745,Zm00001d046746	Zm00008a034761,Zm00008a034762,Zm00008a034763	11.7409714208,11.7409714208	11.7409714208,11.7409714208
Nonsyntenic_Dup_1554	Zm00001d046800,Zm00001d046801	Zm00008a034802,Zm00008a034803	0.00146720671321	0.000541115335069
Nonsyntenic_Dup_1555	Zm00001d046812,Zm00001d046813	Zm00008a034811	0.0252946565177	NA
Nonsyntenic_Dup_1556	Zm00001d046828,Zm00001d046831	Zm00008a034821,Zm00008a034822	11.7271405871	0.187390814802
Nonsyntenic_Dup_1557	Zm00001d046846,Zm00001d046859	Zm00008a034832,Zm00008a034839	0.000615192067262	0.00131297721718
Nonsyntenic_Dup_1558	Zm00001d046875,Zm00001d046881	Zm00008a034844	11.7719952977	NA
Nonsyntenic_Dup_1559	Zm00001d046986,Zm00001d046993	Zm00008a034927	11.715538947	NA
Nonsyntenic_Dup_1560	Zm00001d047028,Zm00001d047030	Zm00008a034947,Zm00008a034948	11.7368933748	0.320235025363
Nonsyntenic_Dup_1561	Zm00001d047087,Zm00001d047089,Zm00001d047090,Zm00001d047091,Zm00001d047093,Zm00001d047094,Zm00001d047096	Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035026,Zm00008a035029,Zm00008a035030,Zm00008a035032	11.9017470886,0.171457728978,0.171457728978,0.171457728978,0.000634211320038,11.9017470886	0.00192790231973,0.000761302971185,0.00288495461223,0.00385970663863,0.00385970663863,0.00288495461223
Nonsyntenic_Dup_1562	Zm00001d047097,Zm00001d047099	Zm00008a035034,Zm00008a035035	11.7515557653	11.7515557653
Nonsyntenic_Dup_1563	Zm00001d047111,Zm00001d047113,Zm00001d047114,Zm00001d047115,Zm00001d047116,Zm00001d047117	Zm00008a035045	0.0041774036584,0.00109363204476,0.00121631127726,0.00121631127726,0.00109363204476	NA
Nonsyntenic_Dup_1564	Zm00001d047111,Zm00001d047113,Zm00001d047114,Zm00001d047115,Zm00001d047116,Zm00001d047117	Zm00008a035046,Zm00008a035051	11.7281998666,1.66266434702,1.25974131327,1.66266434702,1.97787037681	1.97787037681
Nonsyntenic_Dup_1565	Zm00001d047111,Zm00001d047113,Zm00001d047114,Zm00001d047115,Zm00001d047116,Zm00001d047117	Zm00008a035049	3.24726939049,3.8871875864,11.7115580559,11.7115580559,3.79363430248	NA
Nonsyntenic_Dup_1566	Zm00001d047135,Zm00001d047142,Zm00001d047146,Zm00001d047147	Zm00008a035063,Zm00008a035064	0.0028993944603,0.00248968605112,3.62547199436e-05	0.000353477966251
Nonsyntenic_Dup_1567	Zm00001d047169	Zm00008a035082,Zm00008a035083,Zm00008a035084	NA	8.45496689529,4.18454244335
Nonsyntenic_Dup_1568	Zm00001d047170	Zm00008a035082,Zm00008a035083,Zm00008a035084	NA	11.9024010202,0.0011432678809
Nonsyntenic_Dup_1569	Zm00001d047192,Zm00001d047194	Zm00008a035103,Zm00008a035104	1.08676854534	0.642353604885
Nonsyntenic_Dup_1570	Zm00001d047210,Zm00001d047211,Zm00001d047212	Zm00008a035119,Zm00008a035120	11.736091724,11.736091724	2.59093867003
Nonsyntenic_Dup_1571	Zm00001d047223,Zm00001d047235	Zm00008a035131,Zm00008a035135	11.726255221	1.37623647272
Nonsyntenic_Dup_1572	Zm00001d047231,Zm00001d047232	Zm00008a035133,Zm00008a035134	11.7379482114	11.7379482114
Nonsyntenic_Dup_1573	Zm00001d047330,Zm00001d047333,Zm00001d047334	Zm00008a035210,Zm00008a035215	11.7123854761,6.60220259481	11.7123854761
Nonsyntenic_Dup_1574	Zm00001d047392,Zm00001d047395	Zm00008a035247,Zm00008a035248	11.7157619382	0.265235410056
Nonsyntenic_Dup_1575	Zm00001d047404,Zm00001d047407	Zm00008a035252	11.7244528735	NA
Nonsyntenic_Dup_1576	Zm00001d047417,Zm00001d047418	Zm00008a035255	8.56012188018	NA
Nonsyntenic_Dup_1577	Zm00001d047424,Zm00001d047425	Zm00008a035265,Zm00008a035267	0.00141528809302	0.000906820951383
Nonsyntenic_Dup_1578	Zm00001d047542,Zm00001d047548,Zm00001d047553	Zm00008a035391,Zm00008a035393	11.7394306483,1.37582852124	11.7394306483
Nonsyntenic_Dup_1579	Zm00001d047543,Zm00001d047549	Zm00008a035392	11.7163009503	NA
Nonsyntenic_Dup_1580	Zm00001d047639,Zm00001d047651,Zm00001d047656,Zm00001d047658	Zm00008a035455,Zm00008a035457,Zm00008a035468,Zm00008a035470,Zm00008a035472	4.89271096849,1.07255703481,1.07255703481	1.66632299847,4.89271096849,11.7288483895,11.7288483895
Nonsyntenic_Dup_1581	Zm00001d047639,Zm00001d047651,Zm00001d047656,Zm00001d047658	Zm00008a035458	4.3868818197,1.14225527697,1.14225527697	NA
Nonsyntenic_Dup_1582	Zm00001d047647,Zm00001d047648,Zm00001d047654,Zm00001d047657	Zm00008a035455,Zm00008a035457,Zm00008a035468,Zm00008a035470,Zm00008a035472	2.85126562967,2.35185576928,0.888683855712	1.00670311192,2.020308576,0.27230542276,0.340545638199
Nonsyntenic_Dup_1583	Zm00001d047639,Zm00001d047651,Zm00001d047656,Zm00001d047658	Zm00008a035463,Zm00008a035466,Zm00008a035469,Zm00008a035471	0.898171165432,0.244552539571,0.244552539571	4.10397374732,4.10397374732,0.490061460131
Nonsyntenic_Dup_1584	Zm00001d047737,Zm00001d047738	Zm00008a035535	9.55806946388	NA
Nonsyntenic_Dup_1585	Zm00001d047774	Zm00008a035571,Zm00008a035587	NA	4.08356289631
Nonsyntenic_Dup_1586	Zm00001d047884,Zm00001d047885,Zm00001d047886,Zm00001d047887	Zm00008a035657,Zm00008a035658,Zm00008a035659,Zm00008a035660	11.7341873167,0.192390866491,11.7341873167	1.24540000599,1.24540000599,4.05482814044
Nonsyntenic_Dup_1587	Zm00001d047938,Zm00001d047939	Zm00008a035704,Zm00008a035705	11.7256739874	4.31121981008
Nonsyntenic_Dup_1588	Zm00001d047975	Zm00008a035736,Zm00008a035737	NA	11.7650594617
Nonsyntenic_Dup_1589	Zm00001d048009,Zm00001d048010	Zm00008a035764	5.7057014054	NA
Nonsyntenic_Dup_1590	Zm00001d048032	Zm00008a035790,Zm00008a035791	NA	3.49837359506
Nonsyntenic_Dup_1591	Zm00001d048053,Zm00001d048054	Zm00008a035807,Zm00008a035811	0.00180358234987	3.39878084212e-05
Nonsyntenic_Dup_1592	Zm00001d048063,Zm00001d048064	Zm00008a035816	11.8184571616	NA
Nonsyntenic_Dup_1593	Zm00001d048063,Zm00001d048064	Zm00008a035817	11.7372873834	NA
Nonsyntenic_Dup_1594	Zm00001d048101	Zm00008a035847,Zm00008a035854,Zm00008a035855	NA	8.04576740059,6.80010658734
Nonsyntenic_Dup_1595	Zm00001d048135,Zm00001d048136	Zm00008a035884	11.7854509973	NA
Nonsyntenic_Dup_1596	Zm00001d048151,Zm00001d048152	Zm00008a035898,Zm00008a035899	0.00131458506576	0.00106446830444
Nonsyntenic_Dup_1597	Zm00001d048157,Zm00001d048158,Zm00001d048159	Zm00008a035905,Zm00008a035906	11.207182615,5.23772017232	5.23772017232
Nonsyntenic_Dup_1598	Zm00001d048166,Zm00001d048169	Zm00008a035911	0.00145173971599	NA
Nonsyntenic_Dup_1599	Zm00001d048183	Zm00008a035924,Zm00008a035925	NA	11.725089733
Nonsyntenic_Dup_1600	Zm00001d048205,Zm00001d048207	Zm00008a035942,Zm00008a035944,Zm00008a035946	11.9042592868	0.00088296642981,0.00179813250305
Nonsyntenic_Dup_1601	Zm00001d048222,Zm00001d048223	Zm00008a035958	0.0335940958714	NA
Nonsyntenic_Dup_1602	Zm00001d048253,Zm00001d048256	Zm00008a035982,Zm00008a035983,Zm00008a035986	7.43112607592	11.7399960545,11.7399960545
Nonsyntenic_Dup_1603	Zm00001d048252,Zm00001d048255	Zm00008a035981,Zm00008a035985	11.7729184283	11.7729184283
Nonsyntenic_Dup_1604	Zm00001d048279,Zm00001d048280	Zm00008a035999,Zm00008a036000	1.0796096004	9.42409876327
Nonsyntenic_Dup_1605	Zm00001d048288,Zm00001d048289	Zm00008a036007	5.24823971065	NA
Nonsyntenic_Dup_1606	Zm00001d048296,Zm00001d048297	Zm00008a036014,Zm00008a036015	11.8138531176	5.79599173704
Nonsyntenic_Dup_1607	Zm00001d048303,Zm00001d048306	Zm00008a036022	11.7675605115	NA
Nonsyntenic_Dup_1608	Zm00001d048341,Zm00001d048342	Zm00008a036054	11.7601247244	NA
Nonsyntenic_Dup_1609	Zm00001d048353,Zm00001d048354	Zm00008a036063	11.794121758	NA
Nonsyntenic_Dup_1610	Zm00001d048387,Zm00001d048389	Zm00008a036091	3.75454317032	NA
Nonsyntenic_Dup_1611	Zm00001d048416,Zm00001d048417	Zm00008a036113	11.7541603604	NA
Nonsyntenic_Dup_1612	Zm00001d048558,Zm00001d048559,Zm00001d048560	Zm00008a036250,Zm00008a036251,Zm00008a036252	11.8801474359,0.196413842934	0.179382765706,0.187520306563
Nonsyntenic_Dup_1613	Zm00001d048588,Zm00001d048600,Zm00001d048601,Zm00001d048602,Zm00001d048603,Zm00001d048604	Zm00008a014846,Zm00008a014852	11.7237970036,11.0499893438,11.7237970036,11.7237970036,3.96292339693	11.7237970036
Nonsyntenic_Dup_1614	Zm00001d048592,Zm00001d048593	Zm00008a014848,Zm00008a014849	11.8997070093	0.000213683756677
Nonsyntenic_Dup_1615	Zm00001d048588,Zm00001d048600,Zm00001d048601,Zm00001d048602,Zm00001d048603,Zm00001d048604	Zm00008a014853	11.7488769536,11.7488769536,0.497915408136,3.0580051253,3.0580051253	NA
Nonsyntenic_Dup_1616	Zm00001d048613	Zm00008a014856,Zm00008a014862	NA	11.7207197816
Nonsyntenic_Dup_1617	Zm00001d048618	Zm00008a014868,Zm00008a014869,Zm00008a014870	NA	8.64338325398,11.7405218606
Nonsyntenic_Dup_1618	Zm00001d048626	Zm00008a014878,Zm00008a014891	NA	11.8300258523
Nonsyntenic_Dup_1619	Zm00001d048639,Zm00001d048640	Zm00008a014888	11.7346772487	NA
Nonsyntenic_Dup_1620	Zm00001d048645	Zm00008a014878,Zm00008a014891	NA	11.8327933817
Nonsyntenic_Dup_1621	Zm00001d048656,Zm00001d048660	Zm00008a014897,Zm00008a014898,Zm00008a014900,Zm00008a014903	0.00446747218009	0.00108083139011,0.00108083139011,0.00108083139011
Nonsyntenic_Dup_1622	Zm00001d048663,Zm00001d048665	Zm00008a014906	11.7416903897	NA
Nonsyntenic_Dup_1623	Zm00001d048663,Zm00001d048665	Zm00008a014908	11.7455845291	NA
Nonsyntenic_Dup_1624	Zm00001d048681,Zm00001d048682	Zm00008a014918	11.8108954771	NA
Nonsyntenic_Dup_1625	Zm00001d048702,Zm00001d048703,Zm00001d048705,Zm00001d048710	Zm00008a014937,Zm00008a014938,Zm00008a014940,Zm00008a014943	11.906018467,11.906018467,0.00354621230216	0.00402885125893,0.00402885125893,0.00354621230216
Nonsyntenic_Dup_1626	Zm00001d048707,Zm00001d048711	Zm00008a014941,Zm00008a014945	11.7244043128	11.7244043128
Nonsyntenic_Dup_1627	Zm00001d048719,Zm00001d048720	Zm00008a014950	11.7350385526	NA
Nonsyntenic_Dup_1628	Zm00001d048727,Zm00001d048728,Zm00001d048729	Zm00008a014956	2.55150906891,11.7135486357	NA
Nonsyntenic_Dup_1629	Zm00001d048746,Zm00001d048748,Zm00001d048752,Zm00001d048754,Zm00001d048757	Zm00008a014972,Zm00008a014973	4.23932349638,11.7144902547,1.04229901193,7.51629266079	5.6090123366
Nonsyntenic_Dup_1630	Zm00001d048760,Zm00001d048761	Zm00008a014976,Zm00008a014977	11.7441476108	11.7441476108
Nonsyntenic_Dup_1631	Zm00001d048771,Zm00001d048774,Zm00001d048775,Zm00001d048776	Zm00008a014985,Zm00008a014987,Zm00008a014988	0.00441033394596,0.00441033394596,11.9174011612	0.000653637315587,0.000893022477109
Nonsyntenic_Dup_1632	Zm00001d048773	Zm00008a014985,Zm00008a014987,Zm00008a014988	NA	4.89863787485,4.70955897618
Nonsyntenic_Dup_1633	Zm00001d048806,Zm00001d048807,Zm00001d048808,Zm00001d048809,Zm00001d048810,Zm00001d048812,Zm00001d048813,Zm00001d048816,Zm00001d048817,Zm00001d048818	Zm00008a015011,Zm00008a015012,Zm00008a015013,Zm00008a015014,Zm00008a015015,Zm00008a015016,Zm00008a015017,Zm00008a015020,Zm00008a015021	4.49363405034,0.780887300147,1.67077587293,1.67077587293,2.48477789984,2.15927811327,2.48477789984,2.48477789984,1.34775500128	4.49363405034,4.49363405034,4.49363405034,11.7319832205,11.7319832205,2.15927811327,2.48477789984,2.48477789984
Nonsyntenic_Dup_1634	Zm00001d048864,Zm00001d048865,Zm00001d048866,Zm00001d048875	Zm00008a015051,Zm00008a015052,Zm00008a015061	6.99434870687,11.7164480686,11.7164480686	6.99434870687,0.364497500089
Nonsyntenic_Dup_1635	Zm00001d048864,Zm00001d048865,Zm00001d048866,Zm00001d048875	Zm00008a015053	5.65570498202,11.717367552,11.717367552	NA
Nonsyntenic_Dup_1636	Zm00001d048867,Zm00001d048874	Zm00008a015054,Zm00008a015060	11.7319668187	11.7319668187
Nonsyntenic_Dup_1637	Zm00001d048870,Zm00001d048871,Zm00001d048872	Zm00008a015056,Zm00008a015058	11.7360422478,0.323466145336	11.7360422478
Nonsyntenic_Dup_1638	Zm00001d048870,Zm00001d048871,Zm00001d048872	Zm00008a015057	0.00115653631291,0.000885137674213	NA
Nonsyntenic_Dup_1639	Zm00001d048947,Zm00001d048948,Zm00001d048949,Zm00001d048950	Zm00008a015109,Zm00008a015110,Zm00008a015111	1.70072979817,11.8853040248,0.000540798915638	0.00226192188048,0.00226192188048
Nonsyntenic_Dup_1640	Zm00001d048965	Zm00008a015123,Zm00008a015126	NA	11.7293377922
Nonsyntenic_Dup_1641	Zm00001d048972,Zm00001d048975,Zm00001d048978	Zm00008a015130,Zm00008a015131,Zm00008a015133	2.17490844601,11.716722867	3.88281382824,11.716722867
Nonsyntenic_Dup_1642	Zm00001d048973	Zm00008a015130,Zm00008a015131,Zm00008a015133	NA	4.25649451126,11.7399409118
Nonsyntenic_Dup_1643	Zm00001d048980	Zm00008a015139,Zm00008a015140	NA	11.7824548884
Nonsyntenic_Dup_1644	Zm00001d048985,Zm00001d048987	Zm00008a015145,Zm00008a015146	11.8318746968	11.8318746968
Nonsyntenic_Dup_1645	Zm00001d048989,Zm00001d048990	Zm00008a015149	11.819895544	NA
Nonsyntenic_Dup_1646	Zm00001d049031,Zm00001d049032	Zm00008a015173,Zm00008a015174	11.7267474088	11.3193184858
Nonsyntenic_Dup_1647	Zm00001d049077	Zm00008a015200,Zm00008a015201	NA	11.7189657032
Nonsyntenic_Dup_1648	Zm00001d049078	Zm00008a015200,Zm00008a015201	NA	0.527660631481
Nonsyntenic_Dup_1649	Zm00001d049110,Zm00001d049111	Zm00008a015229,Zm00008a015230	11.7284207113	2.16871878743
Nonsyntenic_Dup_1650	Zm00001d049133,Zm00001d049134	Zm00008a015243,Zm00008a015244	5.77999761543	11.7239537137
Nonsyntenic_Dup_1651	Zm00001d049175,Zm00001d049176	Zm00008a015290	11.7412503991	NA
Nonsyntenic_Dup_1652	Zm00001d049178,Zm00001d049179,Zm00001d049181	Zm00008a015292,Zm00008a015294	11.745302878,11.745302878	1.80870804968
Nonsyntenic_Dup_1653	Zm00001d049178,Zm00001d049179,Zm00001d049181	Zm00008a015295	11.8308178151,11.8308178151	NA
Nonsyntenic_Dup_1654	Zm00001d049217,Zm00001d049219	Zm00008a015322,Zm00008a015324	11.7272457233	0.0779599386431
Nonsyntenic_Dup_1655	Zm00001d049220,Zm00001d049221	Zm00008a015325	10.5312665421	NA
Nonsyntenic_Dup_1656	Zm00001d049259,Zm00001d049260	Zm00008a015360,Zm00008a015361	11.9325102347	3.38256874352
Nonsyntenic_Dup_1657	Zm00001d049282,Zm00001d049292	Zm00008a015375,Zm00008a015383	11.704253938	11.704253938
Nonsyntenic_Dup_1658	Zm00001d049290,Zm00001d049291	Zm00008a015380,Zm00008a015382	10.91239121	11.7064622543
Nonsyntenic_Dup_1659	Zm00001d049286,Zm00001d049293	Zm00008a015377,Zm00008a015384	4.9054078087	3.83809033426
Nonsyntenic_Dup_1660	Zm00001d049299,Zm00001d049301	Zm00008a015389,Zm00008a015391	11.7285737843	11.7285737843
Nonsyntenic_Dup_1661	Zm00001d049418,Zm00001d049419,Zm00001d049420,Zm00001d049421,Zm00001d049423,Zm00001d049424,Zm00001d049425,Zm00001d049426,Zm00001d049427,Zm00001d049428,Zm00001d049430,Zm00001d049431,Zm00001d049432,Zm00001d049433,Zm00001d049434,Zm00001d049435,Zm00001d049436,Zm00001d049437,Zm00001d049438,Zm00001d049439	Zm00008a015471,Zm00008a015473,Zm00008a015474,Zm00008a015475,Zm00008a015476,Zm00008a015477,Zm00008a015478,Zm00008a015479	0.234676114162,10.9720772327,1.43366420117,0.595778448017,10.9720772327,10.9720772327,11.7380870431,11.7380870431,0.735567266449,10.9720772327,0.0455915804138,0.0173381674059,0.0813701340067,11.7380870431,11.7380870431,11.7380870431,11.7380870431,11.7380870431,0.169621804198	0.56899878483,0.246188483465,1.05709058123,1.16684789933,0.889947225499,1.16684789933,2.34349461492
Nonsyntenic_Dup_1662	Zm00001d049522	Zm00008a015536,Zm00008a015537	NA	11.7585803142
Nonsyntenic_Dup_1663	Zm00001d049528,Zm00001d049532	Zm00008a015541,Zm00008a015543	11.8981844586	0.00170427171649
Nonsyntenic_Dup_1664	Zm00001d049536,Zm00001d049539	Zm00008a015545,Zm00008a015546	11.7410707684	11.7410707684
Nonsyntenic_Dup_1665	Zm00001d049559,Zm00001d049560	Zm00008a015567	11.7801592571	NA
Nonsyntenic_Dup_1666	Zm00001d049595	Zm00008a015578,Zm00008a015589	NA	11.7244264044
Nonsyntenic_Dup_1667	Zm00001d049666,Zm00001d049668	Zm00008a015658,Zm00008a015660	0.00119460742309	0.000917609384952
Nonsyntenic_Dup_1668	Zm00001d049666,Zm00001d049668	Zm00008a015661	1.30086326554	NA
Nonsyntenic_Dup_1669	Zm00001d049741	Zm00008a015689,Zm00008a015700,Zm00008a015715,Zm00008a015722	NA	0.00318878038017,0.00318878038017,11.9118778227
Nonsyntenic_Dup_1670	Zm00001d049774,Zm00001d049777,Zm00001d049781	Zm00008a015745,Zm00008a015747,Zm00008a015748	3.51371341813,11.7117733205	3.51371341813,11.7117733205
Nonsyntenic_Dup_1671	Zm00001d049811	Zm00008a015769,Zm00008a015775	NA	11.7190809976
Nonsyntenic_Dup_1672	Zm00001d049818	Zm00008a015769,Zm00008a015775	NA	11.7637515918
Nonsyntenic_Dup_1673	Zm00001d049822,Zm00001d049824	Zm00008a015778,Zm00008a015781	11.7266932452	11.7266932452
Nonsyntenic_Dup_1674	Zm00001d049838,Zm00001d049840,Zm00001d049841,Zm00001d049842,Zm00001d049843,Zm00001d049844	Zm00008a015790,Zm00008a015791,Zm00008a015792,Zm00008a015793,Zm00008a015794,Zm00008a015795,Zm00008a015796	11.7175454862,10.0554184698,6.62528789536,3.81238887547,11.7175454862	11.7175454862,10.0554184698,10.0554184698,10.0554184698,3.81238887547,11.7175454862
Nonsyntenic_Dup_1675	Zm00001d049944,Zm00001d049945	Zm00008a015871	9.22857087421	NA
Nonsyntenic_Dup_1676	Zm00001d049996,Zm00001d049997	Zm00008a015912	11.2612462945	NA
Nonsyntenic_Dup_1677	Zm00001d050074,Zm00001d050076,Zm00001d050077	Zm00008a015962	0.0012793847017,0.0012793847017	NA
Nonsyntenic_Dup_1678	Zm00001d050140,Zm00001d050141	Zm00008a016009,Zm00008a016010	11.8446632845	0.5315690839
Nonsyntenic_Dup_1679	Zm00001d050160,Zm00001d050171	Zm00008a016027,Zm00008a016035	11.7366788375	0.714081372115
Nonsyntenic_Dup_1680	Zm00001d050169,Zm00001d050170	Zm00008a016033	11.7302237455	NA
Nonsyntenic_Dup_1681	Zm00001d050160,Zm00001d050171	Zm00008a016034	11.7188623112	NA
Nonsyntenic_Dup_1682	Zm00001d050196,Zm00001d050198	Zm00008a016062,Zm00008a016063	5.90108803695	11.7302189882
Nonsyntenic_Dup_1683	Zm00001d050386,Zm00001d050388	Zm00008a016207	1.28255783284	NA
Nonsyntenic_Dup_1684	Zm00001d050470	Zm00008a016266,Zm00008a016268	NA	0.00409810236943
Nonsyntenic_Dup_1685	Zm00001d050479,Zm00001d050493	Zm00008a016272,Zm00008a016284	11.822974379	11.822974379
Nonsyntenic_Dup_1686	Zm00001d050479,Zm00001d050493	Zm00008a016283	11.8142729832	NA
Nonsyntenic_Dup_1687	Zm00001d050608,Zm00001d050609	Zm00008a016325	8.87428326131	NA
Nonsyntenic_Dup_1688	Zm00001d050678	Zm00008a016436,Zm00008a016441	NA	11.8228054749
Nonsyntenic_Dup_1689	Zm00001d050682,Zm00001d050684	Zm00008a016438	11.7283004175	NA
Nonsyntenic_Dup_1690	Zm00001d050920,Zm00001d050921	Zm00008a016591,Zm00008a016592	11.7299218288	0.217540767481
