ClusterID	Genes	Intervals	
Cluster_3319	Zm00008a030653,Zm00008a030654,Zm00008a030652	0,0
Cluster_3320	Zm00008a030667,Zm00008a030668	0
Cluster_3321	Zm00008a029783,Zm00008a029782	0
Cluster_3322	Zm00008a030685,Zm00008a030686,Zm00008a030684,Zm00008a030687,Zm00008a030688	0,0,0,0
Cluster_3323	Zm00008a030693,Zm00008a030695	1
Cluster_3324	Zm00008a030702,Zm00008a030703	0
Cluster_3325	Zm00008a030707,Zm00008a030708	0
Cluster_3326	Zm00008a030715,Zm00008a030716	0
Cluster_3327	Zm00008a030722,Zm00008a030721	0
Cluster_3328	Zm00008a030731,Zm00008a030730	0
Cluster_3329	Zm00008a030737,Zm00008a030738	0
Cluster_3330	Zm00008a030742,Zm00008a030741	0
Cluster_3331	Zm00008a030753,Zm00008a030754	0
Cluster_3332	Zm00008a030756,Zm00008a030757	0
Cluster_3333	Zm00008a030763,Zm00008a030762	0
Cluster_3334	Zm00008a030771,Zm00008a030772	0
Cluster_3335	Zm00008a029943,Zm00008a029940	2
Cluster_3336	Zm00008a030792,Zm00008a030793	0
Cluster_3337	Zm00008a030795,Zm00008a030796	0
Cluster_3338	Zm00008a030809,Zm00008a030804,Zm00008a030807	2,1
Cluster_3339	Zm00008a030820,Zm00008a030824,Zm00008a030821	0,2
Cluster_3340	Zm00008a030836,Zm00008a030835	0
Cluster_3341	Zm00008a030842,Zm00008a030839,Zm00008a030840	0,1
Cluster_3342	Zm00008a029955,Zm00008a029956	0
Cluster_3343	Zm00008a030874,Zm00008a030875,Zm00008a030873	0,0
Cluster_3344	Zm00008a030880,Zm00008a030872	7
Cluster_3345	Zm00008a030895,Zm00008a030899	3
Cluster_3346	Zm00008a030900,Zm00008a030896	3
Cluster_3347	Zm00008a030902,Zm00008a030898	3
Cluster_3348	Zm00008a030907,Zm00008a030908	0
Cluster_3349	Zm00008a030910,Zm00008a030911	0
Cluster_3350	Zm00008a030915,Zm00008a030914,Zm00008a030916	0,0
Cluster_3351	Zm00008a029969,Zm00008a029971	1
Cluster_3352	Zm00008a030945,Zm00008a030959,Zm00008a030961,Zm00008a030960,Zm00008a030947,Zm00008a030946	0,0,11,0,0
Cluster_3353	Zm00008a030948,Zm00008a030949	0
Cluster_3354	Zm00008a030953,Zm00008a030954	0
Cluster_3355	Zm00008a030957,Zm00008a030958	0
Cluster_3356	Zm00008a030963,Zm00008a030964	0
Cluster_3357	Zm00008a030967,Zm00008a030968	0
Cluster_3358	Zm00008a030978,Zm00008a030979,Zm00008a030980,Zm00008a030986,Zm00008a030988	0,0,5,1
Cluster_3359	Zm00008a029981,Zm00008a029980	0
Cluster_3360	Zm00008a031001,Zm00008a031000,Zm00008a031017,Zm00008a031018	0,15,0
Cluster_3361	Zm00008a031005,Zm00008a031004,Zm00008a031006	0,0
Cluster_3362	Zm00008a029989,Zm00008a029988,Zm00008a029987,Zm00008a029973,Zm00008a029990	13,0,0,0
Cluster_3363	Zm00008a031025,Zm00008a031028	2
Cluster_3364	Zm00008a031027,Zm00008a031026	0
Cluster_3365	Zm00008a031032,Zm00008a031033	0
Cluster_3366	Zm00008a031046,Zm00008a031043	2
Cluster_3367	Zm00008a031069,Zm00008a031066,Zm00008a031067	0,1
Cluster_3368	Zm00008a029996,Zm00008a029994	1
Cluster_3369	Zm00008a031108,Zm00008a031107	0
Cluster_3370	Zm00008a031124,Zm00008a031123	0
Cluster_3371	Zm00008a031125,Zm00008a031109	15
Cluster_3372	Zm00008a031144,Zm00008a031145,Zm00008a031146	0,0
Cluster_3373	Zm00008a030008,Zm00008a030007	0
Cluster_3374	Zm00008a031166,Zm00008a031167	0
Cluster_3375	Zm00008a031177,Zm00008a031176,Zm00008a031180	0,2
Cluster_3376	Zm00008a031182,Zm00008a031178,Zm00008a031195,Zm00008a031183,Zm00008a031179,Zm00008a031181	0,1,0,0,11
Cluster_3377	Zm00008a031185,Zm00008a031187,Zm00008a031186	0,0
Cluster_3378	Zm00008a031197,Zm00008a031198	0
Cluster_3379	Zm00008a034658,Zm00008a034657	0
Cluster_3380	Zm00008a034664,Zm00008a034662,Zm00008a034663	0,0
Cluster_3381	Zm00008a033457,Zm00008a033455	1
Cluster_3382	Zm00008a034692,Zm00008a034691	0
Cluster_3383	Zm00008a034702,Zm00008a034703	0
Cluster_3384	Zm00008a034708,Zm00008a034709	0
Cluster_3385	Zm00008a034729,Zm00008a034728	0
Cluster_3386	Zm00008a034735,Zm00008a034731,Zm00008a034744,Zm00008a034745,Zm00008a034726,Zm00008a034732,Zm00008a034725,Zm00008a034737,Zm00008a034733,Zm00008a034736,Zm00008a034734	0,4,0,0,0,0,0,0,6,0
Cluster_3387	Zm00008a034746,Zm00008a034747	0
Cluster_3388	Zm00008a034754,Zm00008a034755	0
Cluster_3389	Zm00008a034771,Zm00008a034781	9
Cluster_3390	Zm00008a034778,Zm00008a034777	0
Cluster_3391	Zm00008a034797,Zm00008a034798	0
Cluster_3392	Zm00008a034802,Zm00008a034803,Zm00008a034795,Zm00008a034796	0,5,0
Cluster_3393	Zm00008a033475,Zm00008a033476	0
Cluster_3394	Zm00008a034818,Zm00008a034819	0
Cluster_3395	Zm00008a034821,Zm00008a034822	0
Cluster_3396	Zm00008a034824,Zm00008a034823	0
Cluster_3397	Zm00008a034832,Zm00008a034839	6
Cluster_3398	Zm00008a034834,Zm00008a034833	0
Cluster_3399	Zm00008a034841,Zm00008a034842	0
Cluster_3400	Zm00008a034844,Zm00008a034845	0
Cluster_3401	Zm00008a034847,Zm00008a034846	0
Cluster_3402	Zm00008a034861,Zm00008a034862	0
Cluster_3403	Zm00008a034883,Zm00008a034884,Zm00008a034886,Zm00008a034873	9,0,1
Cluster_3404	Zm00008a033488,Zm00008a033487	0
Cluster_3405	Zm00008a034890,Zm00008a034891	0
Cluster_3406	Zm00008a033490,Zm00008a033489	0
Cluster_3407	Zm00008a034907,Zm00008a034904,Zm00008a034905,Zm00008a034899,Zm00008a034906	4,0,0,0
Cluster_3408	Zm00008a034923,Zm00008a034924	0
Cluster_3409	Zm00008a034925,Zm00008a034926	0
Cluster_3410	Zm00008a033502,Zm00008a033501	0
Cluster_3411	Zm00008a034948,Zm00008a034947	0
Cluster_3412	Zm00008a034972,Zm00008a034970	1
Cluster_3413	Zm00008a033509,Zm00008a033508	0
Cluster_3414	Zm00008a034984,Zm00008a034983	0
Cluster_3415	Zm00008a034991,Zm00008a034990	0
Cluster_3416	Zm00008a034993,Zm00008a034992	0
Cluster_3417	Zm00008a035019,Zm00008a035020	0
Cluster_3418	Zm00008a035027,Zm00008a035028,Zm00008a035022,Zm00008a035023,Zm00008a035024,Zm00008a035030,Zm00008a035026,Zm00008a035032,Zm00008a035029	0,0,1,0,0,0,0,1
Cluster_3419	Zm00008a035035,Zm00008a035033,Zm00008a035036,Zm00008a035034	0,0,0
Cluster_3420	Zm00008a035049,Zm00008a035050,Zm00008a035045,Zm00008a035051,Zm00008a035046	0,2,0,0
Cluster_3421	Zm00008a035060,Zm00008a035061	0
Cluster_3422	Zm00008a035063,Zm00008a035064	0
Cluster_3423	Zm00008a035080,Zm00008a035081	0
Cluster_3424	Zm00008a035083,Zm00008a035084,Zm00008a035082	0,0
Cluster_3425	Zm00008a033524,Zm00008a033525	0
Cluster_3426	Zm00008a035095,Zm00008a035096	0
Cluster_3427	Zm00008a035101,Zm00008a035102	0
Cluster_3428	Zm00008a035103,Zm00008a035104	0
Cluster_3429	Zm00008a033275,Zm00008a033276	0
Cluster_3430	Zm00008a035119,Zm00008a035120	0
Cluster_3431	Zm00008a035130,Zm00008a035129	0
Cluster_3432	Zm00008a033530,Zm00008a033529	0
Cluster_3433	Zm00008a035133,Zm00008a035134	0
Cluster_3434	Zm00008a035135,Zm00008a035131	3
Cluster_3435	Zm00008a035147,Zm00008a035148	0
Cluster_3436	Zm00008a035154,Zm00008a035155	0
Cluster_3437	Zm00008a035171,Zm00008a035172	0
Cluster_3438	Zm00008a033535,Zm00008a033534	0
Cluster_3439	Zm00008a035183,Zm00008a035184	0
Cluster_3440	Zm00008a033537,Zm00008a033538	0
Cluster_3441	Zm00008a035213,Zm00008a035214	0
Cluster_3442	Zm00008a035215,Zm00008a035210	4
Cluster_3443	Zm00008a035228,Zm00008a035229	0
Cluster_3444	Zm00008a035248,Zm00008a035247	0
Cluster_3445	Zm00008a033545,Zm00008a033546	0
Cluster_3446	Zm00008a035255,Zm00008a035256,Zm00008a035257	0,0
Cluster_3447	Zm00008a035261,Zm00008a035262	0
Cluster_3448	Zm00008a035267,Zm00008a035265,Zm00008a035266	0,0
Cluster_3449	Zm00008a033547,Zm00008a033548	0
Cluster_3450	Zm00008a035300,Zm00008a035299	0
Cluster_3451	Zm00008a035317,Zm00008a035318	0
Cluster_3452	Zm00008a035321,Zm00008a035322	0
Cluster_3453	Zm00008a035334,Zm00008a035333	0
Cluster_3454	Zm00008a035338,Zm00008a035339	0
Cluster_3455	Zm00008a035342,Zm00008a035343	0
Cluster_3456	Zm00008a035346,Zm00008a035347	0
Cluster_3457	Zm00008a035382,Zm00008a035383	0
Cluster_3458	Zm00008a035390,Zm00008a035395,Zm00008a035394	3,0
Cluster_3459	Zm00008a035391,Zm00008a035393	1
Cluster_3460	Zm00008a035407,Zm00008a035408	0
Cluster_3461	Zm00008a035413,Zm00008a035412	0
Cluster_3462	Zm00008a035422,Zm00008a035421	0
Cluster_3463	Zm00008a035436,Zm00008a035437	0
Cluster_3464	Zm00008a033564,Zm00008a033565	0
Cluster_3465	Zm00008a035446,Zm00008a035445	0
Cluster_3466	Zm00008a035470,Zm00008a035454,Zm00008a035457,Zm00008a035466,Zm00008a035458,Zm00008a035455,Zm00008a035463,Zm00008a035468,Zm00008a035472,Zm00008a035469,Zm00008a035471,Zm00008a035464	0,1,0,4,0,1,1,0,0,0,0
Cluster_3467	Zm00008a035496,Zm00008a035497	0
Cluster_3468	Zm00008a035501,Zm00008a035502	0
Cluster_3469	Zm00008a035513,Zm00008a035515,Zm00008a035514	0,0
Cluster_3470	Zm00008a035529,Zm00008a035528	0
Cluster_3471	Zm00008a035530,Zm00008a035531	0
Cluster_3472	Zm00008a035542,Zm00008a035543	0
Cluster_3473	Zm00008a035552,Zm00008a035549,Zm00008a035550,Zm00008a035551	0,0,0
Cluster_3474	Zm00008a035572,Zm00008a035587,Zm00008a035571	0,14
Cluster_3475	Zm00008a035585,Zm00008a035586	0
Cluster_3476	Zm00008a035602,Zm00008a035588	13
Cluster_3477	Zm00008a035610,Zm00008a035611	0
Cluster_3478	Zm00008a033580,Zm00008a033582,Zm00008a033579	0,1
Cluster_3479	Zm00008a035619,Zm00008a035620	0
Cluster_3480	Zm00008a035624,Zm00008a035632	7
Cluster_3481	Zm00008a035658,Zm00008a035659,Zm00008a035657,Zm00008a035660	0,0,0
Cluster_3482	Zm00008a035663,Zm00008a035664	0
Cluster_3483	Zm00008a035669,Zm00008a035670	0
Cluster_3484	Zm00008a035699,Zm00008a035708,Zm00008a035698	0,8
Cluster_3485	Zm00008a035700,Zm00008a035701	0
Cluster_3486	Zm00008a035704,Zm00008a035705	0
Cluster_3487	Zm00008a035720,Zm00008a035719	0
Cluster_3488	Zm00008a035737,Zm00008a035736,Zm00008a035733	2,0
Cluster_3489	Zm00008a033593,Zm00008a033592,Zm00008a033591	0,0
Cluster_3490	Zm00008a035751,Zm00008a035767	15
Cluster_3491	Zm00008a035772,Zm00008a035774,Zm00008a035773	0,0
Cluster_3492	Zm00008a035790,Zm00008a035791	0
Cluster_3493	Zm00008a035792,Zm00008a035786	5
Cluster_3494	Zm00008a033596,Zm00008a033597,Zm00008a033598,Zm00008a033594	1,0,0
Cluster_3495	Zm00008a035804,Zm00008a035805	0
Cluster_3496	Zm00008a035811,Zm00008a035807	3
Cluster_3497	Zm00008a035819,Zm00008a035818	0
Cluster_3498	Zm00008a035825,Zm00008a035824	0
Cluster_3499	Zm00008a035842,Zm00008a035841	0
Cluster_3500	Zm00008a035849,Zm00008a035848	0
Cluster_3501	Zm00008a035851,Zm00008a035852	0
Cluster_3502	Zm00008a035854,Zm00008a035855,Zm00008a035847	6,0
Cluster_3503	Zm00008a035878,Zm00008a035879	0
Cluster_3504	Zm00008a035896,Zm00008a035894	1
Cluster_3505	Zm00008a035898,Zm00008a035899	0
Cluster_3506	Zm00008a035905,Zm00008a035906	0
Cluster_3507	Zm00008a035929,Zm00008a035930	0
Cluster_3508	Zm00008a035944,Zm00008a035946,Zm00008a035942	1,1
Cluster_3509	Zm00008a035960,Zm00008a035959	0
Cluster_3510	Zm00008a035974,Zm00008a035975	0
Cluster_3511	Zm00008a035977,Zm00008a035984,Zm00008a035978	0,5
Cluster_3512	Zm00008a035981,Zm00008a035985	3
Cluster_3513	Zm00008a035986,Zm00008a035982,Zm00008a035983	0,2
Cluster_3514	Zm00008a035989,Zm00008a035992	2
Cluster_3515	Zm00008a036016,Zm00008a036015,Zm00008a036014	0,0
Cluster_3516	Zm00008a036040,Zm00008a036039	0
Cluster_3517	Zm00008a036063,Zm00008a036064	0
Cluster_3518	Zm00008a036070,Zm00008a036071	0
Cluster_3519	Zm00008a036076,Zm00008a036075	0
Cluster_3520	Zm00008a036080,Zm00008a036079	0
Cluster_3521	Zm00008a036091,Zm00008a036089,Zm00008a036090,Zm00008a036088	0,0,0
Cluster_3522	Zm00008a036093,Zm00008a036092	0
Cluster_3523	Zm00008a036100,Zm00008a036101	0
Cluster_3524	Zm00008a036104,Zm00008a036098	5
Cluster_3525	Zm00008a036107,Zm00008a036094	12
Cluster_3526	Zm00008a033610,Zm00008a033613,Zm00008a033623,Zm00008a033607	2,2,9
Cluster_3527	Zm00008a036122,Zm00008a036121	0
Cluster_3528	Zm00008a033612,Zm00008a033611	0
Cluster_3529	Zm00008a036138,Zm00008a036139	0
Cluster_3530	Zm00008a036170,Zm00008a036169	0
Cluster_3531	Zm00008a036188,Zm00008a036187	0
Cluster_3532	Zm00008a036192,Zm00008a036193	0
Cluster_3533	Zm00008a036206,Zm00008a036207	0
Cluster_3534	Zm00008a033615,Zm00008a033616	0
Cluster_3535	Zm00008a036215,Zm00008a036214	0
Cluster_3536	Zm00008a036225,Zm00008a036224	0
Cluster_3537	Zm00008a036234,Zm00008a036235	0
Cluster_3538	Zm00008a036246,Zm00008a036245	0
Cluster_3539	Zm00008a036250,Zm00008a036251,Zm00008a036252	0,0
Cluster_3540	Zm00008a036263,Zm00008a036261	1
Cluster_3541	Zm00008a036267,Zm00008a036266	0
Cluster_3542	Zm00008a033635,Zm00008a033634	0
Cluster_3543	Zm00008a033645,Zm00008a033644,Zm00008a033642	1,0
Cluster_3544	Zm00008a033652,Zm00008a033653,Zm00008a033654	0,0
Cluster_3545	Zm00008a033660,Zm00008a033659	0
Cluster_3546	Zm00008a033661,Zm00008a033656,Zm00008a033662,Zm00008a033663,Zm00008a033650,Zm00008a033655	4,0,4,0,0
Cluster_3547	Zm00008a033672,Zm00008a033671,Zm00008a033677	0,4
Cluster_3548	Zm00008a033675,Zm00008a033673	1
Cluster_3549	Zm00008a033676,Zm00008a033674	1
Cluster_3550	Zm00008a033686,Zm00008a033687,Zm00008a033688	0,0
Cluster_3551	Zm00008a033690,Zm00008a033691	0
Cluster_3552	Zm00008a033701,Zm00008a033702	0
Cluster_3553	Zm00008a033716,Zm00008a033710	5
Cluster_3554	Zm00008a033718,Zm00008a033717	0
Cluster_3555	Zm00008a033722,Zm00008a033721	0
Cluster_3556	Zm00008a033725,Zm00008a033727	1
Cluster_3557	Zm00008a033737,Zm00008a033733	3
Cluster_3558	Zm00008a033763,Zm00008a033761,Zm00008a033762	0,0
Cluster_3559	Zm00008a033769,Zm00008a033770,Zm00008a033773	0,2
Cluster_3560	Zm00008a033771,Zm00008a033772	0
Cluster_3561	Zm00008a033780,Zm00008a033777,Zm00008a033783,Zm00008a033785,Zm00008a033782,Zm00008a033787,Zm00008a033786,Zm00008a033784,Zm00008a033781,Zm00008a033778,Zm00008a033779	0,0,0,0,0,0,0,0,0,0
Cluster_3562	Zm00008a033292,Zm00008a033291,Zm00008a033289,Zm00008a033290	0,0,0
Cluster_3563	Zm00008a033817,Zm00008a033815,Zm00008a033816,Zm00008a033819	0,0,1
Cluster_3564	Zm00008a033828,Zm00008a033826,Zm00008a033827	0,0
Cluster_3565	Zm00008a033835,Zm00008a033836	0
Cluster_3566	Zm00008a033843,Zm00008a033846	2
Cluster_3567	Zm00008a033845,Zm00008a033844	0
Cluster_3568	Zm00008a033299,Zm00008a033300	0
Cluster_3569	Zm00008a033857,Zm00008a033858,Zm00008a033856	0,0
Cluster_3570	Zm00008a033873,Zm00008a033872	0
Cluster_3571	Zm00008a033897,Zm00008a033896	0
Cluster_3572	Zm00008a033931,Zm00008a033934,Zm00008a033939,Zm00008a033943	2,4,3
Cluster_3573	Zm00008a033936,Zm00008a033935,Zm00008a033937,Zm00008a033938	0,0,0
Cluster_3574	Zm00008a033945,Zm00008a033944	0
Cluster_3575	Zm00008a033959,Zm00008a033968,Zm00008a033958,Zm00008a033960	0,0,7
Cluster_3576	Zm00008a033963,Zm00008a033962	0
Cluster_3577	Zm00008a033967,Zm00008a033966	0
Cluster_3578	Zm00008a033970,Zm00008a033971	0
Cluster_3579	Zm00008a033309,Zm00008a033310	0
Cluster_3580	Zm00008a033980,Zm00008a033981	0
Cluster_3581	Zm00008a033988,Zm00008a033989	0
Cluster_3582	Zm00008a034005,Zm00008a034006	0
Cluster_3583	Zm00008a034018,Zm00008a034017	0
Cluster_3584	Zm00008a034034,Zm00008a034032,Zm00008a034026,Zm00008a034030,Zm00008a034031,Zm00008a034033,Zm00008a034035	3,0,0,0,0,0
Cluster_3585	Zm00008a034036,Zm00008a034037,Zm00008a034039	0,1
Cluster_3586	Zm00008a034042,Zm00008a034043	0
Cluster_3587	Zm00008a034044,Zm00008a034045	0
Cluster_3588	Zm00008a034055,Zm00008a034056,Zm00008a034057	0,0
Cluster_3589	Zm00008a034074,Zm00008a034090	15
Cluster_3590	Zm00008a034086,Zm00008a034088,Zm00008a034087	0,0
Cluster_3591	Zm00008a034095,Zm00008a034094	0
Cluster_3592	Zm00008a034096,Zm00008a034079,Zm00008a034080	0,15
Cluster_3593	Zm00008a034111,Zm00008a034110	0
Cluster_3594	Zm00008a034118,Zm00008a034119	0
Cluster_3595	Zm00008a034120,Zm00008a034121,Zm00008a034115,Zm00008a034125,Zm00008a034134,Zm00008a034124,Zm00008a034127	4,0,2,0,1,6
Cluster_3596	Zm00008a034123,Zm00008a034122	0
Cluster_3597	Zm00008a034141,Zm00008a034142	0
Cluster_3598	Zm00008a034143,Zm00008a034145	1
Cluster_3599	Zm00008a033335,Zm00008a033336,Zm00008a033334	0,0
Cluster_3600	Zm00008a034156,Zm00008a034157	0
Cluster_3601	Zm00008a034169,Zm00008a034170	0
Cluster_3602	Zm00008a034173,Zm00008a034172	0
Cluster_3603	Zm00008a034181,Zm00008a034182	0
Cluster_3604	Zm00008a034184,Zm00008a034183	0
Cluster_3605	Zm00008a034192,Zm00008a034193	0
Cluster_3606	Zm00008a034195,Zm00008a034187	7
Cluster_3607	Zm00008a033343,Zm00008a033344	0
Cluster_3608	Zm00008a034202,Zm00008a034201	0
Cluster_3609	Zm00008a034206,Zm00008a034205	0
Cluster_3610	Zm00008a033350,Zm00008a033351,Zm00008a033352	0,0
Cluster_3611	Zm00008a034216,Zm00008a034229,Zm00008a034228	11,0
Cluster_3612	Zm00008a034234,Zm00008a034233	0
Cluster_3613	Zm00008a034238,Zm00008a034239	0
Cluster_3614	Zm00008a034253,Zm00008a034251,Zm00008a034252	0,0
Cluster_3615	Zm00008a034260,Zm00008a034259	0
Cluster_3616	Zm00008a034263,Zm00008a034262	0
Cluster_3617	Zm00008a034268,Zm00008a034269	0
Cluster_3618	Zm00008a034272,Zm00008a034270	1
Cluster_3619	Zm00008a034274,Zm00008a034275	0
Cluster_3620	Zm00008a034278,Zm00008a034277	0
Cluster_3621	Zm00008a034288,Zm00008a034287	0
Cluster_3622	Zm00008a034293,Zm00008a034298,Zm00008a034303	4,4
Cluster_3623	Zm00008a033370,Zm00008a033371	0
Cluster_3624	Zm00008a034335,Zm00008a034334	0
Cluster_3625	Zm00008a034338,Zm00008a034339,Zm00008a034333,Zm00008a034326,Zm00008a034337,Zm00008a034327,Zm00008a034336,Zm00008a034324,Zm00008a034329	1,0,1,3,2,0,0,0
Cluster_3626	Zm00008a034348,Zm00008a034347	0
Cluster_3627	Zm00008a034357,Zm00008a034354,Zm00008a034358	2,0
Cluster_3628	Zm00008a033257,Zm00008a033258	0
Cluster_3629	Zm00008a034363,Zm00008a034364	0
Cluster_3630	Zm00008a034374,Zm00008a034372	1
Cluster_3631	Zm00008a033388,Zm00008a033387	0
Cluster_3632	Zm00008a034391,Zm00008a034390	0
Cluster_3633	Zm00008a033394,Zm00008a033395	0
Cluster_3634	Zm00008a034394,Zm00008a034393	0
Cluster_3635	Zm00008a034395,Zm00008a034397,Zm00008a034398	1,0
Cluster_3636	Zm00008a034417,Zm00008a034414	2
Cluster_3637	Zm00008a033403,Zm00008a033402	0
Cluster_3638	Zm00008a034426,Zm00008a034425	0
Cluster_3639	Zm00008a033262,Zm00008a033260	1
Cluster_3640	Zm00008a034445,Zm00008a034450,Zm00008a034446	0,3
Cluster_3641	Zm00008a033409,Zm00008a033410	0
Cluster_3642	Zm00008a034464,Zm00008a034463	0
Cluster_3643	Zm00008a033414,Zm00008a033416,Zm00008a033415	0,0
Cluster_3644	Zm00008a034472,Zm00008a034471	0
Cluster_3645	Zm00008a033418,Zm00008a033419	0
Cluster_3646	Zm00008a034480,Zm00008a034479,Zm00008a034481	0,0
Cluster_3647	Zm00008a033422,Zm00008a033421	0
Cluster_3648	Zm00008a034489,Zm00008a034488,Zm00008a034490,Zm00008a034491	0,0,0
Cluster_3649	Zm00008a034508,Zm00008a034509	0
Cluster_3650	Zm00008a034521,Zm00008a034522	0
Cluster_3651	Zm00008a033431,Zm00008a033430	0
Cluster_3652	Zm00008a034527,Zm00008a034528	0
Cluster_3653	Zm00008a034533,Zm00008a034532	0
Cluster_3654	Zm00008a034548,Zm00008a034549	0
Cluster_3655	Zm00008a034560,Zm00008a034559	0
Cluster_3656	Zm00008a034564,Zm00008a034563,Zm00008a034568,Zm00008a034553,Zm00008a034557,Zm00008a034565,Zm00008a034554,Zm00008a034555	0,0,1,5,0,0,2
Cluster_3657	Zm00008a034576,Zm00008a034574	1
Cluster_3658	Zm00008a034578,Zm00008a034579	0
Cluster_3659	Zm00008a034580,Zm00008a034581	0
Cluster_3660	Zm00008a034583,Zm00008a034584	0
Cluster_3661	Zm00008a034589,Zm00008a034590	0
Cluster_3662	Zm00008a034596,Zm00008a034597	0
Cluster_3663	Zm00008a034603,Zm00008a034600	2
Cluster_3664	Zm00008a034604,Zm00008a034605,Zm00008a034606	0,0
Cluster_3665	Zm00008a034620,Zm00008a034614	5
Cluster_3666	Zm00008a034624,Zm00008a034625	0
Cluster_3667	Zm00008a034634,Zm00008a034635	0
Cluster_3668	Zm00008a034644,Zm00008a034643	0
Cluster_3669	Zm00008a033454,Zm00008a033464	9
Cluster_3670	Zm00008a038946,Zm00008a038941,Zm00008a038940,Zm00008a038945,Zm00008a038943,Zm00008a038944,Zm00008a038948,Zm00008a038950,Zm00008a038947	0,1,0,0,0,0,0,1
Cluster_3671	Zm00008a038953,Zm00008a038978,Zm00008a038971,Zm00008a038975,Zm00008a038966,Zm00008a038960,Zm00008a038981,Zm00008a038958,Zm00008a038951,Zm00008a038959,Zm00008a038976	1,4,0,0,5,4,3,0,1,2
Cluster_3672	Zm00008a039136,Zm00008a039011,Zm00008a038993,Zm00008a039105,Zm00008a039208,Zm00008a039079,Zm00008a039211,Zm00008a039204,Zm00008a039197,Zm00008a039118,Zm00008a039115,Zm00008a039198,Zm00008a039167,Zm00008a039099,Zm00008a038980,Zm00008a039057,Zm00008a039247,Zm00008a039154,Zm00008a039039,Zm00008a039143,Zm00008a039053,Zm00008a039008,Zm00008a039085,Zm00008a039174,Zm00008a039017,Zm00008a038970,Zm00008a039186,Zm00008a039161,Zm00008a039037,Zm00008a039177,Zm00008a039140,Zm00008a039184,Zm00008a039069,Zm00008a039089,Zm00008a039087,Zm00008a039064,Zm00008a039106,Zm00008a039219,Zm00008a039137,Zm00008a039083,Zm00008a039076,Zm00008a039073,Zm00008a039104,Zm00008a038991,Zm00008a039129,Zm00008a039061,Zm00008a039233,Zm00008a039152,Zm00008a039237,Zm00008a039175,Zm00008a039226,Zm00008a039205,Zm00008a039157,Zm00008a038995,Zm00008a039040,Zm00008a039176,Zm00008a039065,Zm00008a039119,Zm00008a039192,Zm00008a038982,Zm00008a039014,Zm00008a039088,Zm00008a039202,Zm00008a039041,Zm00008a039066,Zm00008a039098,Zm00008a039238,Zm00008a039181,Zm00008a039010,Zm00008a039013,Zm00008a039236,Zm00008a039151,Zm00008a039067,Zm00008a039191,Zm00008a039062,Zm00008a039054,Zm00008a039133,Zm00008a039185,Zm00008a039117,Zm00008a039232,Zm00008a039030,Zm00008a039007,Zm00008a039182,Zm00008a039063,Zm00008a039070,Zm00008a039160,Zm00008a039165,Zm00008a039188,Zm00008a039012,Zm00008a039153,Zm00008a039203,Zm00008a039038,Zm00008a039134,Zm00008a039164,Zm00008a039042,Zm00008a039031,Zm00008a039009,Zm00008a039055,Zm00008a039126,Zm00008a039132,Zm00008a039158,Zm00008a039166,Zm00008a039193,Zm00008a039230,Zm00008a039148,Zm00008a039187,Zm00008a038987,Zm00008a039128	9,1,4,3,1,1,11,0,0,0,0,0,0,0,2,12,0,5,0,0,0,0,0,10,0,0,1,3,0,0,0,0,0,0,1,0,2,2,2,3,1,1,0,0,8,0,4,0,0,8,1,0,0,6,1,0,2,0,0,1,0,2,2,4,2,0,0,0,2,0,1,0,2,0,0,0,6,0,0,0,3,0,1,0,0,0,0,2,0,0,3,0,3,0,0,0,2,2,7,6,3,1,0,2,0,0,8
Cluster_3673	Zm00008a039213,Zm00008a039199	13
Cluster_3674	Zm00008a039215,Zm00008a039196	18
Cluster_3675	Zm00008a039257,Zm00008a039259	1
Cluster_3676	Zm00008a039260,Zm00008a039271	10
Cluster_3677	Zm00008a039268,Zm00008a039254,Zm00008a039245,Zm00008a039255,Zm00008a039256,Zm00008a039269,Zm00008a039244,Zm00008a039270	0,8,0,0,11,0,0
Cluster_3678	Zm00008a039273,Zm00008a039272,Zm00008a039253	18,0
Cluster_3679	Zm00008a039320,Zm00008a039291,Zm00008a039312,Zm00008a039359,Zm00008a039333,Zm00008a039418,Zm00008a039406,Zm00008a039285,Zm00008a039394,Zm00008a039372,Zm00008a039402,Zm00008a039430,Zm00008a039362,Zm00008a039286,Zm00008a039337,Zm00008a039375,Zm00008a039361,Zm00008a039373,Zm00008a039376,Zm00008a039302,Zm00008a039339,Zm00008a039280,Zm00008a039303,Zm00008a039264,Zm00008a039338,Zm00008a039363,Zm00008a039395,Zm00008a039396,Zm00008a039360,Zm00008a039374	15,4,0,4,10,0,8,7,12,3,0,0,19,0,0,0,0,8,0,0,0,0,17,0,0,5,3,11,11
Cluster_3680	Zm00008a039322,Zm00008a039305	16
Cluster_3681	Zm00008a039388,Zm00008a039365	22
Cluster_3682	Zm00008a039404,Zm00008a039403	0
