#compute -i *.fasta 
#Tue Jun 27 14:24:30 2017

locus	nsam	nsites	nsites_ug	S	Singletons	NMut	nhap	hapdiv	WallsB	WallsQ	ThetaW	ThetaPi	TajD	FuLiDStar	FuLiFStar	Rmin	rho87
Zm00001d045403-Zm00001d045404.fasta	2	987	657	405	405	405	2	1	1	1	0.616438	0.616438	nan	nan	nan	0	10000	
Zm00001d045404-Zm00001d045405.fasta	2	1071	789	445	445	445	2	1	1	1	0.564005	0.564005	nan	nan	nan	0	10000	
Zm00001d045405-Zm00001d045406.fasta	2	1026	519	294	294	294	2	1	1	1	0.566474	0.566474	nan	nan	nan	0	10000	
Zm00001d045406-Zm00001d045408.fasta	2	894	498	132	132	132	2	1	1	1	0.26506	0.26506	nan	nan	nan	0	10000	
Zm00001d045408-Zm00001d045410.fasta	2	894	498	133	133	133	2	1	1	1	0.267068	0.267068	nan	nan	nan	0	10000	
Zm00001d045410-Zm00001d045412.fasta	2	777	585	12	12	12	2	1	1	1	0.0205128	0.0205128	nan	nan	nan	0	10000	
Zm00001d045412-Zm00001d045414.fasta	2	1122	666	93	93	93	2	1	1	1	0.13964	0.13964	nan	nan	nan	0	10000	
Zm00001d045414-Zm00001d045417.fasta	2	1956	924	585	585	585	2	1	1	1	0.633117	0.633117	nan	nan	nan	0	10000	
Zm00001d045417-Zm00001d045418.fasta	2	1911	693	453	453	453	2	1	1	1	0.65368	0.65368	nan	nan	nan	0	10000	
Zm00001d045418-Zm00001d045420.fasta	2	1257	594	366	366	366	2	1	1	1	0.616162	0.616162	nan	nan	nan	0	10000	
Zm00001d045420-Zm00001d045421.fasta	2	1215	522	315	315	315	2	1	1	1	0.603448	0.603448	nan	nan	nan	0	10000	
Zm00001d045421-Zm00001d045422.fasta	2	972	561	360	360	360	2	1	1	1	0.641711	0.641711	nan	nan	nan	0	10000	
Zm00001d045422-Zm00001d045423.fasta	2	960	330	228	228	228	2	1	1	1	0.690909	0.690909	nan	nan	nan	0	10000	
Zm00001d045423-Zm00001d045424.fasta	2	543	300	187	187	187	2	1	1	1	0.623333	0.623333	nan	nan	nan	0	10000	
Zm00001d045424-Zm00001d045425.fasta	2	2739	447	296	296	296	2	1	1	1	0.662192	0.662192	nan	nan	nan	0	10000	
Zm00001d045425-Zm00001d045427.fasta	2	2793	954	656	656	656	2	1	1	1	0.687631	0.687631	nan	nan	nan	0	10000	
Zm00001d045427-Zm00001d045430.fasta	2	1239	762	508	508	508	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d045430-Zm00001d045431.fasta	2	1509	807	530	530	530	2	1	1	1	0.656753	0.656753	nan	nan	nan	0	10000	
Zm00001d045431-Zm00001d045432.fasta	2	1356	441	296	296	296	2	1	1	1	0.671202	0.671202	nan	nan	nan	0	10000	
Zm00001d045432-Zm00001d045433.fasta	2	825	372	217	217	217	2	1	1	1	0.583333	0.583333	nan	nan	nan	0	10000	
Zm00001d045433-Zm00001d045434.fasta	2	2151	660	437	437	437	2	1	1	1	0.662121	0.662121	nan	nan	nan	0	10000	
Zm00001d045434-Zm00001d045435.fasta	2	2154	1101	725	725	725	2	1	1	1	0.658492	0.658492	nan	nan	nan	0	10000	
Zm00001d045435-Zm00001d045436.fasta	2	1587	837	542	542	542	2	1	1	1	0.647551	0.647551	nan	nan	nan	0	10000	
Zm00001d045436-Zm00001d045444.fasta	2	1239	12	8	8	8	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d045444-Zm00001d045445.fasta	2	2049	12	5	5	5	2	1	1	1	0.416667	0.416667	nan	nan	nan	0	10000	
Zm00001d045445-Zm00001d045446.fasta	2	2049	249	170	170	170	2	1	1	1	0.682731	0.682731	nan	nan	nan	0	10000	
Zm00001d045446-Zm00001d045447.fasta	2	1254	243	173	173	173	2	1	1	1	0.711934	0.711934	nan	nan	nan	0	10000	
Zm00001d045447-Zm00001d045448.fasta	2	1335	411	267	267	267	2	1	1	1	0.649635	0.649635	nan	nan	nan	0	10000	
Zm00001d045448-Zm00001d045450.fasta	2	1542	477	319	319	319	2	1	1	1	0.668763	0.668763	nan	nan	nan	0	10000	
Zm00001d045450-Zm00001d045451.fasta	2	2418	1314	798	798	798	2	1	1	1	0.607306	0.607306	nan	nan	nan	0	10000	
Zm00001d045451-Zm00001d045452.fasta	2	2214	501	319	319	319	2	1	1	1	0.636727	0.636727	nan	nan	nan	0	10000	
Zm00001d045452-Zm00001d045454.fasta	2	1974	483	332	332	332	2	1	1	1	0.687371	0.687371	nan	nan	nan	0	10000	
Zm00001d045454-Zm00001d045455.fasta	2	2184	942	591	591	591	2	1	1	1	0.627389	0.627389	nan	nan	nan	0	10000	
Zm00001d045455-Zm00001d045456.fasta	2	2010	972	590	590	590	2	1	1	1	0.606996	0.606996	nan	nan	nan	0	10000	
Zm00001d045456-Zm00001d045457.fasta	2	1938	447	278	278	278	2	1	1	1	0.621924	0.621924	nan	nan	nan	0	10000	
Zm00001d045457-Zm00001d045458.fasta	2	1128	471	336	336	336	2	1	1	1	0.713376	0.713376	nan	nan	nan	0	10000	
Zm00001d045458-Zm00001d045459.fasta	2	1023	294	171	171	171	2	1	1	1	0.581633	0.581633	nan	nan	nan	0	10000	
Zm00001d045459-Zm00001d045460.fasta	2	294	264	105	105	105	2	1	1	1	0.397727	0.397727	nan	nan	nan	0	10000	
Zm00001d045460-Zm00001d045461.fasta	2	330	264	129	129	129	2	1	1	1	0.488636	0.488636	nan	nan	nan	0	10000	
Zm00001d045461-Zm00001d045462.fasta	2	1830	330	194	194	194	2	1	1	1	0.587879	0.587879	nan	nan	nan	0	10000	
Zm00001d045462-Zm00001d045463.fasta	2	2211	1170	690	690	690	2	1	1	1	0.589744	0.589744	nan	nan	nan	0	10000	
Zm00001d045463-Zm00001d045464.fasta	2	1659	672	409	409	409	2	1	1	1	0.608631	0.608631	nan	nan	nan	0	10000	
Zm00001d045464-Zm00001d045465.fasta	2	1392	777	489	489	489	2	1	1	1	0.629344	0.629344	nan	nan	nan	0	10000	
Zm00001d045465-Zm00001d045466.fasta	2	1389	1158	12	12	12	2	1	1	1	0.0103627	0.0103627	nan	nan	nan	0	10000	
Zm00001d045466-Zm00001d045468.fasta	2	1677	981	589	589	589	2	1	1	1	0.600408	0.600408	nan	nan	nan	0	10000	
Zm00001d045468-Zm00001d045470.fasta	2	2427	1158	672	672	672	2	1	1	1	0.580311	0.580311	nan	nan	nan	0	10000	
Zm00001d045470-Zm00001d045472.fasta	2	2130	1152	732	732	732	2	1	1	1	0.635417	0.635417	nan	nan	nan	0	10000	
Zm00001d045472-Zm00001d045473.fasta	2	2265	906	581	581	581	2	1	1	1	0.64128	0.64128	nan	nan	nan	0	10000	
Zm00001d045473-Zm00001d045474.fasta	2	2655	1842	1020	1020	1020	2	1	1	1	0.553746	0.553746	nan	nan	nan	0	10000	
Zm00001d045474-Zm00001d045475.fasta	2	2523	411	279	279	279	2	1	1	1	0.678832	0.678832	nan	nan	nan	0	10000	
Zm00001d045475-Zm00001d045476.fasta	2	681	306	197	197	197	2	1	1	1	0.643791	0.643791	nan	nan	nan	0	10000	
Zm00001d045476-Zm00001d045477.fasta	2	1134	564	379	379	379	2	1	1	1	0.671986	0.671986	nan	nan	nan	0	10000	
Zm00001d045477-Zm00001d045478.fasta	2	1398	549	338	338	338	2	1	1	1	0.615665	0.615665	nan	nan	nan	0	10000	
Zm00001d045478-Zm00001d045479.fasta	2	1860	624	415	415	415	2	1	1	1	0.665064	0.665064	nan	nan	nan	0	10000	
Zm00001d045479-Zm00001d045480.fasta	2	1962	1125	731	731	731	2	1	1	1	0.649778	0.649778	nan	nan	nan	0	10000	
Zm00001d045480-Zm00001d045481.fasta	2	3114	1272	828	828	828	2	1	1	1	0.650943	0.650943	nan	nan	nan	0	10000	
Zm00001d045481-Zm00001d045482.fasta	2	3057	1665	1090	1090	1090	2	1	1	1	0.654655	0.654655	nan	nan	nan	0	10000	
Zm00001d045482-Zm00001d045483.fasta	2	2067	1194	775	775	775	2	1	1	1	0.649079	0.649079	nan	nan	nan	0	10000	
Zm00001d045483-Zm00001d045484.fasta	2	2913	1284	831	831	831	2	1	1	1	0.647196	0.647196	nan	nan	nan	0	10000	
Zm00001d045484-Zm00001d045486.fasta	2	2700	213	146	146	146	2	1	1	1	0.685446	0.685446	nan	nan	nan	0	10000	
Zm00001d045486-Zm00001d045487.fasta	2	696	213	143	143	143	2	1	1	1	0.671362	0.671362	nan	nan	nan	0	10000	
Zm00001d045487-Zm00001d045488.fasta	2	1005	657	440	440	440	2	1	1	1	0.669711	0.669711	nan	nan	nan	0	10000	
Zm00001d045488-Zm00001d045489.fasta	2	1029	288	177	177	177	2	1	1	1	0.614583	0.614583	nan	nan	nan	0	10000	
Zm00001d045489-Zm00001d045490.fasta	2	2106	342	234	234	234	2	1	1	1	0.684211	0.684211	nan	nan	nan	0	10000	
Zm00001d045490-Zm00001d045491.fasta	2	2625	1773	1174	1174	1174	2	1	1	1	0.662155	0.662155	nan	nan	nan	0	10000	
Zm00001d045491-Zm00001d045492.fasta	2	2418	1674	1107	1107	1107	2	1	1	1	0.66129	0.66129	nan	nan	nan	0	10000	
Zm00001d045492-Zm00001d045493.fasta	2	1857	828	533	533	533	2	1	1	1	0.64372	0.64372	nan	nan	nan	0	10000	
Zm00001d045493-Zm00001d045494.fasta	2	1527	672	438	438	438	2	1	1	1	0.651786	0.651786	nan	nan	nan	0	10000	
Zm00001d045494-Zm00001d045495.fasta	2	1479	912	601	601	601	2	1	1	1	0.658991	0.658991	nan	nan	nan	0	10000	
Zm00001d045495-Zm00001d045496.fasta	2	1395	840	524	524	524	2	1	1	1	0.62381	0.62381	nan	nan	nan	0	10000	
Zm00001d045496-Zm00001d045497.fasta	2	1161	297	180	180	180	2	1	1	1	0.606061	0.606061	nan	nan	nan	0	10000	
Zm00001d045497-Zm00001d045498.fasta	2	726	249	163	163	163	2	1	1	1	0.654618	0.654618	nan	nan	nan	0	10000	
Zm00001d045498-Zm00001d045499.fasta	2	1314	630	363	363	363	2	1	1	1	0.57619	0.57619	nan	nan	nan	0	10000	
Zm00001d045499-Zm00001d045500.fasta	2	1278	417	260	260	260	2	1	1	1	0.623501	0.623501	nan	nan	nan	0	10000	
Zm00001d045500-Zm00001d045501.fasta	2	2139	417	278	278	278	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d045501-Zm00001d045502.fasta	2	2139	240	165	165	165	2	1	1	1	0.6875	0.6875	nan	nan	nan	0	10000	
Zm00001d045502-Zm00001d045503.fasta	2	576	228	147	147	147	2	1	1	1	0.644737	0.644737	nan	nan	nan	0	10000	
Zm00001d045503-Zm00001d045504.fasta	2	573	387	268	268	268	2	1	1	1	0.692506	0.692506	nan	nan	nan	0	10000	
Zm00001d045504-Zm00001d045505.fasta	2	1635	393	257	257	257	2	1	1	1	0.653944	0.653944	nan	nan	nan	0	10000	
Zm00001d045505-Zm00001d045507.fasta	2	2283	1200	794	794	794	2	1	1	1	0.661667	0.661667	nan	nan	nan	0	10000	
Zm00001d045507-Zm00001d045509.fasta	2	1881	795	533	533	533	2	1	1	1	0.67044	0.67044	nan	nan	nan	0	10000	
Zm00001d045509-Zm00001d045511.fasta	2	849	396	273	273	273	2	1	1	1	0.689394	0.689394	nan	nan	nan	0	10000	
Zm00001d045511-Zm00001d045512.fasta	2	2556	366	225	225	225	2	1	1	1	0.614754	0.614754	nan	nan	nan	0	10000	
Zm00001d045512-Zm00001d045513.fasta	2	2616	855	571	571	571	2	1	1	1	0.667836	0.667836	nan	nan	nan	0	10000	
Zm00001d045513-Zm00001d045514.fasta	2	1116	582	349	349	349	2	1	1	1	0.599656	0.599656	nan	nan	nan	0	10000	
Zm00001d045514-Zm00001d045515.fasta	2	2685	600	344	344	344	2	1	1	1	0.573333	0.573333	nan	nan	nan	0	10000	
Zm00001d045515-Zm00001d045516.fasta	2	3024	1860	1218	1218	1218	2	1	1	1	0.654839	0.654839	nan	nan	nan	0	10000	
Zm00001d045516-Zm00001d045517.fasta	2	2385	750	508	508	508	2	1	1	1	0.677333	0.677333	nan	nan	nan	0	10000	
Zm00001d045517-Zm00001d045518.fasta	2	1698	636	401	401	401	2	1	1	1	0.630503	0.630503	nan	nan	nan	0	10000	
Zm00001d045518-Zm00001d045519.fasta	2	2550	1344	813	813	813	2	1	1	1	0.604911	0.604911	nan	nan	nan	0	10000	
Zm00001d045519-Zm00001d045520.fasta	2	2379	219	135	135	135	2	1	1	1	0.616438	0.616438	nan	nan	nan	0	10000	
Zm00001d045520-Zm00001d045521.fasta	2	459	186	126	126	126	2	1	1	1	0.677419	0.677419	nan	nan	nan	0	10000	
Zm00001d045521-Zm00001d045522.fasta	2	1002	390	258	258	258	2	1	1	1	0.661538	0.661538	nan	nan	nan	0	10000	
Zm00001d045522-Zm00001d045523.fasta	2	1110	399	236	236	236	2	1	1	1	0.591479	0.591479	nan	nan	nan	0	10000	
Zm00001d045523-Zm00001d045525.fasta	2	690	90	64	64	64	2	1	1	1	0.711111	0.711111	nan	nan	nan	0	10000	
Zm00001d045525-Zm00001d045526.fasta	2	396	201	129	129	129	2	1	1	1	0.641791	0.641791	nan	nan	nan	0	10000	
Zm00001d045526-Zm00001d045527.fasta	2	906	348	197	197	197	2	1	1	1	0.566092	0.566092	nan	nan	nan	0	10000	
Zm00001d045527-Zm00001d045528.fasta	2	1062	516	314	314	314	2	1	1	1	0.608527	0.608527	nan	nan	nan	0	10000	
Zm00001d045528-Zm00001d045529.fasta	2	846	597	370	370	370	2	1	1	1	0.619765	0.619765	nan	nan	nan	0	10000	
Zm00001d045529-Zm00001d045530.fasta	2	786	258	164	164	164	2	1	1	1	0.635659	0.635659	nan	nan	nan	0	10000	
Zm00001d045530-Zm00001d045533.fasta	2	1101	273	172	172	172	2	1	1	1	0.630037	0.630037	nan	nan	nan	0	10000	
Zm00001d045533-Zm00001d045534.fasta	2	2814	1065	733	733	733	2	1	1	1	0.688263	0.688263	nan	nan	nan	0	10000	
Zm00001d045534-Zm00001d045535.fasta	2	2949	546	351	351	351	2	1	1	1	0.642857	0.642857	nan	nan	nan	0	10000	
Zm00001d045535-Zm00001d045536.fasta	2	789	444	259	259	259	2	1	1	1	0.583333	0.583333	nan	nan	nan	0	10000	
Zm00001d045536-Zm00001d045537.fasta	2	1908	501	347	347	347	2	1	1	1	0.692615	0.692615	nan	nan	nan	0	10000	
Zm00001d045537-Zm00001d045538.fasta	2	1968	1086	706	706	706	2	1	1	1	0.650092	0.650092	nan	nan	nan	0	10000	
Zm00001d045538-Zm00001d045539.fasta	2	1161	276	182	182	182	2	1	1	1	0.65942	0.65942	nan	nan	nan	0	10000	
Zm00001d045539-Zm00001d045540.fasta	2	642	264	175	175	175	2	1	1	1	0.662879	0.662879	nan	nan	nan	0	10000	
Zm00001d045540-Zm00001d045543.fasta	2	633	303	205	205	205	2	1	1	1	0.676568	0.676568	nan	nan	nan	0	10000	
Zm00001d045543-Zm00001d045544.fasta	2	1839	270	189	189	189	2	1	1	1	0.7	0.7	nan	nan	nan	0	10000	
Zm00001d045544-Zm00001d045545.fasta	2	1836	897	574	574	574	2	1	1	1	0.639911	0.639911	nan	nan	nan	0	10000	
Zm00001d045545-Zm00001d045546.fasta	2	936	234	137	137	137	2	1	1	1	0.58547	0.58547	nan	nan	nan	0	10000	
Zm00001d045546-Zm00001d045547.fasta	2	1194	240	158	158	158	2	1	1	1	0.658333	0.658333	nan	nan	nan	0	10000	
Zm00001d045547-Zm00001d045548.fasta	2	1194	156	104	104	104	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d045548-Zm00001d045550.fasta	2	3138	156	110	110	110	2	1	1	1	0.705128	0.705128	nan	nan	nan	0	10000	
Zm00001d045550-Zm00001d045551.fasta	2	4092	2562	1664	1664	1664	2	1	1	1	0.649493	0.649493	nan	nan	nan	0	10000	
Zm00001d045551-Zm00001d045552.fasta	2	3546	492	321	321	321	2	1	1	1	0.652439	0.652439	nan	nan	nan	0	10000	
Zm00001d045552-Zm00001d045553.fasta	2	1431	522	339	339	339	2	1	1	1	0.649425	0.649425	nan	nan	nan	0	10000	
Zm00001d045553-Zm00001d045554.fasta	2	2919	1371	889	889	889	2	1	1	1	0.648432	0.648432	nan	nan	nan	0	10000	
Zm00001d045554-Zm00001d045555.fasta	2	2880	387	278	278	278	2	1	1	1	0.718346	0.718346	nan	nan	nan	0	10000	
Zm00001d045555-Zm00001d045556.fasta	2	684	372	239	239	239	2	1	1	1	0.642473	0.642473	nan	nan	nan	0	10000	
Zm00001d045556-Zm00001d045557.fasta	2	3507	585	374	374	374	2	1	1	1	0.639316	0.639316	nan	nan	nan	0	10000	
Zm00001d045557-Zm00001d045558.fasta	2	3522	927	600	600	600	2	1	1	1	0.647249	0.647249	nan	nan	nan	0	10000	
Zm00001d045558-Zm00001d045559.fasta	2	1128	714	462	462	462	2	1	1	1	0.647059	0.647059	nan	nan	nan	0	10000	
Zm00001d045559-Zm00001d045560.fasta	2	1263	705	464	464	464	2	1	1	1	0.658156	0.658156	nan	nan	nan	0	10000	
Zm00001d045560-Zm00001d045562.fasta	2	1152	348	222	222	222	2	1	1	1	0.637931	0.637931	nan	nan	nan	0	10000	
Zm00001d045562-Zm00001d045563.fasta	2	1467	345	202	202	202	2	1	1	1	0.585507	0.585507	nan	nan	nan	0	10000	
Zm00001d045563-Zm00001d045564.fasta	2	1443	759	465	465	465	2	1	1	1	0.612648	0.612648	nan	nan	nan	0	10000	
Zm00001d045564-Zm00001d045565.fasta	2	834	759	327	327	327	2	1	1	1	0.43083	0.43083	nan	nan	nan	0	10000	
Zm00001d045565-Zm00001d045566.fasta	2	2334	807	566	566	566	2	1	1	1	0.701363	0.701363	nan	nan	nan	0	10000	
Zm00001d045566-Zm00001d045567.fasta	2	2952	1662	1096	1096	1096	2	1	1	1	0.659446	0.659446	nan	nan	nan	0	10000	
Zm00001d045567-Zm00001d045568.fasta	2	2385	387	244	244	244	2	1	1	1	0.630491	0.630491	nan	nan	nan	0	10000	
Zm00001d045568-Zm00001d045570.fasta	2	1275	207	124	124	124	2	1	1	1	0.599034	0.599034	nan	nan	nan	0	10000	
Zm00001d045570-Zm00001d045571.fasta	2	1098	738	427	427	427	2	1	1	1	0.578591	0.578591	nan	nan	nan	0	10000	
Zm00001d045571-Zm00001d045572.fasta	2	1392	564	346	346	346	2	1	1	1	0.613475	0.613475	nan	nan	nan	0	10000	
Zm00001d045572-Zm00001d045573.fasta	2	1212	411	274	274	274	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d045573-Zm00001d045574.fasta	2	1545	486	65	65	65	2	1	1	1	0.133745	0.133745	nan	nan	nan	0	10000	
Zm00001d045574-Zm00001d045575.fasta	2	1929	684	260	260	260	2	1	1	1	0.380117	0.380117	nan	nan	nan	0	10000	
Zm00001d045575-Zm00001d045576.fasta	2	1530	732	451	451	451	2	1	1	1	0.61612	0.61612	nan	nan	nan	0	10000	
Zm00001d045576-Zm00001d045577.fasta	2	1254	513	296	296	296	2	1	1	1	0.576998	0.576998	nan	nan	nan	0	10000	
Zm00001d045577-Zm00001d045578.fasta	0	573	573	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d045578-Zm00001d045579.fasta	2	1341	564	357	357	357	2	1	1	1	0.632979	0.632979	nan	nan	nan	0	10000	
Zm00001d045579-Zm00001d045580.fasta	2	1464	675	450	450	450	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d045580-Zm00001d045581.fasta	2	1227	531	332	332	332	2	1	1	1	0.625235	0.625235	nan	nan	nan	0	10000	
Zm00001d045581-Zm00001d045582.fasta	2	1386	654	411	411	411	2	1	1	1	0.62844	0.62844	nan	nan	nan	0	10000	
Zm00001d045582-Zm00001d045583.fasta	2	2244	1053	709	709	709	2	1	1	1	0.673314	0.673314	nan	nan	nan	0	10000	
Zm00001d045583-Zm00001d045584.fasta	2	2349	1332	895	895	895	2	1	1	1	0.671922	0.671922	nan	nan	nan	0	10000	
Zm00001d045584-Zm00001d045586.fasta	2	1500	378	263	263	263	2	1	1	1	0.695767	0.695767	nan	nan	nan	0	10000	
Zm00001d045586-Zm00001d045589.fasta	2	1503	405	273	273	273	2	1	1	1	0.674074	0.674074	nan	nan	nan	0	10000	
Zm00001d045589-Zm00001d045590.fasta	2	3036	1470	1022	1022	1022	2	1	1	1	0.695238	0.695238	nan	nan	nan	0	10000	
Zm00001d045590-Zm00001d045594.fasta	2	3003	123	86	86	86	2	1	1	1	0.699187	0.699187	nan	nan	nan	0	10000	
Zm00001d045594-Zm00001d045595.fasta	2	609	72	52	52	52	2	1	1	1	0.722222	0.722222	nan	nan	nan	0	10000	
Zm00001d045595-Zm00001d045596.fasta	2	1317	480	332	332	332	2	1	1	1	0.691667	0.691667	nan	nan	nan	0	10000	
Zm00001d045596-Zm00001d045597.fasta	2	2760	1104	740	740	740	2	1	1	1	0.67029	0.67029	nan	nan	nan	0	10000	
Zm00001d045597-Zm00001d045598.fasta	2	3072	1695	1147	1147	1147	2	1	1	1	0.676696	0.676696	nan	nan	nan	0	10000	
Zm00001d045598-Zm00001d045599.fasta	2	2337	1584	1046	1046	1046	2	1	1	1	0.660354	0.660354	nan	nan	nan	0	10000	
Zm00001d045599-Zm00001d045600.fasta	2	1806	393	266	266	266	2	1	1	1	0.676845	0.676845	nan	nan	nan	0	10000	
Zm00001d045600-Zm00001d045603.fasta	2	5889	420	282	282	282	2	1	1	1	0.671429	0.671429	nan	nan	nan	0	10000	
Zm00001d045603-Zm00001d045604.fasta	2	5949	1314	843	843	843	2	1	1	1	0.641553	0.641553	nan	nan	nan	0	10000	
Zm00001d045604-Zm00001d045605.fasta	2	1728	1119	734	734	734	2	1	1	1	0.655943	0.655943	nan	nan	nan	0	10000	
Zm00001d045605-Zm00001d045606.fasta	2	2226	1338	879	879	879	2	1	1	1	0.656951	0.656951	nan	nan	nan	0	10000	
Zm00001d045606-Zm00001d045607.fasta	2	2283	309	177	177	177	2	1	1	1	0.572816	0.572816	nan	nan	nan	0	10000	
Zm00001d045607-Zm00001d045610.fasta	2	1419	453	281	281	281	2	1	1	1	0.620309	0.620309	nan	nan	nan	0	10000	
Zm00001d045610-Zm00001d045611.fasta	2	2787	1128	728	728	728	2	1	1	1	0.64539	0.64539	nan	nan	nan	0	10000	
Zm00001d045611-Zm00001d045612.fasta	2	2667	405	259	259	259	2	1	1	1	0.639506	0.639506	nan	nan	nan	0	10000	
Zm00001d045612-Zm00001d045614.fasta	2	537	267	159	159	159	2	1	1	1	0.595506	0.595506	nan	nan	nan	0	10000	
Zm00001d045614-Zm00001d045615.fasta	2	1338	258	175	175	175	2	1	1	1	0.678295	0.678295	nan	nan	nan	0	10000	
Zm00001d045615-Zm00001d045616.fasta	2	1323	192	133	133	133	2	1	1	1	0.692708	0.692708	nan	nan	nan	0	10000	
Zm00001d045616-Zm00001d045617.fasta	2	1839	192	130	130	130	2	1	1	1	0.677083	0.677083	nan	nan	nan	0	10000	
Zm00001d045617-Zm00001d045618.fasta	2	2043	546	353	353	353	2	1	1	1	0.64652	0.64652	nan	nan	nan	0	10000	
Zm00001d045618-Zm00001d045620.fasta	2	792	429	246	246	246	2	1	1	1	0.573427	0.573427	nan	nan	nan	0	10000	
Zm00001d045620-Zm00001d045621.fasta	2	2295	420	268	268	268	2	1	1	1	0.638095	0.638095	nan	nan	nan	0	10000	
Zm00001d045621-Zm00001d045622.fasta	2	2322	861	556	556	556	2	1	1	1	0.645761	0.645761	nan	nan	nan	0	10000	
Zm00001d045622-Zm00001d045624.fasta	2	1110	801	475	475	475	2	1	1	1	0.593009	0.593009	nan	nan	nan	0	10000	
Zm00001d045624-Zm00001d045625.fasta	2	1113	795	532	532	532	2	1	1	1	0.669182	0.669182	nan	nan	nan	0	10000	
Zm00001d045625-Zm00001d045626.fasta	2	951	327	221	221	221	2	1	1	1	0.675841	0.675841	nan	nan	nan	0	10000	
Zm00001d045626-Zm00001d045627.fasta	2	648	240	165	165	165	2	1	1	1	0.6875	0.6875	nan	nan	nan	0	10000	
Zm00001d045627-Zm00001d045628.fasta	2	543	36	19	19	19	2	1	1	1	0.527778	0.527778	nan	nan	nan	0	10000	
Zm00001d045628-Zm00001d045629.fasta	2	2247	36	25	25	25	2	1	1	1	0.694444	0.694444	nan	nan	nan	0	10000	
Zm00001d045629-Zm00001d045630.fasta	2	2553	1440	951	951	951	2	1	1	1	0.660417	0.660417	nan	nan	nan	0	10000	
Zm00001d045630-Zm00001d045631.fasta	2	1764	819	539	539	539	2	1	1	1	0.65812	0.65812	nan	nan	nan	0	10000	
Zm00001d045631-Zm00001d045632.fasta	2	1932	798	501	501	501	2	1	1	1	0.62782	0.62782	nan	nan	nan	0	10000	
Zm00001d045632-Zm00001d045633.fasta	2	2121	957	660	660	660	2	1	1	1	0.689655	0.689655	nan	nan	nan	0	10000	
Zm00001d045633-Zm00001d045635.fasta	2	6870	1122	777	777	777	2	1	1	1	0.692513	0.692513	nan	nan	nan	0	10000	
Zm00001d045635-Zm00001d045636.fasta	2	6831	672	463	463	463	2	1	1	1	0.688988	0.688988	nan	nan	nan	0	10000	
Zm00001d045636-Zm00001d045639.fasta	2	969	441	281	281	281	2	1	1	1	0.637188	0.637188	nan	nan	nan	0	10000	
Zm00001d045639-Zm00001d045640.fasta	2	714	210	138	138	138	2	1	1	1	0.657143	0.657143	nan	nan	nan	0	10000	
Zm00001d045640-Zm00001d045641.fasta	2	1164	210	138	138	138	2	1	1	1	0.657143	0.657143	nan	nan	nan	0	10000	
Zm00001d045641-Zm00001d045643.fasta	2	1176	246	165	165	165	2	1	1	1	0.670732	0.670732	nan	nan	nan	0	10000	
Zm00001d045643-Zm00001d045644.fasta	2	1425	255	173	173	173	2	1	1	1	0.678431	0.678431	nan	nan	nan	0	10000	
Zm00001d045644-Zm00001d045645.fasta	2	1629	594	379	379	379	2	1	1	1	0.638047	0.638047	nan	nan	nan	0	10000	
Zm00001d045645-Zm00001d045646.fasta	2	930	468	307	307	307	2	1	1	1	0.655983	0.655983	nan	nan	nan	0	10000	
Zm00001d045646-Zm00001d045647.fasta	2	1335	516	343	343	343	2	1	1	1	0.664729	0.664729	nan	nan	nan	0	10000	
Zm00001d045647-Zm00001d045649.fasta	2	1410	864	507	507	507	2	1	1	1	0.586806	0.586806	nan	nan	nan	0	10000	
Zm00001d045649-Zm00001d045650.fasta	2	1029	303	193	193	193	2	1	1	1	0.636964	0.636964	nan	nan	nan	0	10000	
Zm00001d045650-Zm00001d045651.fasta	2	465	240	144	144	144	2	1	1	1	0.6	0.6	nan	nan	nan	0	10000	
Zm00001d045651-Zm00001d045652.fasta	2	393	114	78	78	78	2	1	1	1	0.684211	0.684211	nan	nan	nan	0	10000	
Zm00001d045652-Zm00001d045653.fasta	2	1281	114	76	76	76	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d045653-Zm00001d045654.fasta	2	1293	273	167	167	167	2	1	1	1	0.611722	0.611722	nan	nan	nan	0	10000	
Zm00001d045654-Zm00001d045655.fasta	2	3147	285	201	201	201	2	1	1	1	0.705263	0.705263	nan	nan	nan	0	10000	
Zm00001d045655-Zm00001d045656.fasta	2	3240	999	627	627	627	2	1	1	1	0.627628	0.627628	nan	nan	nan	0	10000	
Zm00001d045656-Zm00001d045657.fasta	2	1167	438	300	300	300	2	1	1	1	0.684932	0.684932	nan	nan	nan	0	10000	
Zm00001d045657-Zm00001d045659.fasta	2	549	393	267	267	267	2	1	1	1	0.679389	0.679389	nan	nan	nan	0	10000	
