#compute -i *.fasta 
#Sat Jun 24 21:37:00 2017

locus	nsam	nsites	nsites_ug	S	Singletons	NMut	nhap	hapdiv	WallsB	WallsQ	ThetaW	ThetaPi	TajD	FuLiDStar	FuLiFStar	Rmin	rho87
Zm00001d041087-Zm00001d041086.fasta	2	1524	987	83	83	83	2	1	1	1	0.0840932	0.0840932	nan	nan	nan	0	10000	
Zm00001d041136-Zm00001d041124.fasta	2	3585	3318	1107	1107	1107	2	1	1	1	0.333635	0.333635	nan	nan	nan	0	10000	
Zm00001d041145-Zm00001d041132.fasta	2	4521	561	128	128	128	2	1	1	1	0.228164	0.228164	nan	nan	nan	0	10000	
Zm00001d041173-Zm00001d041168.fasta	2	1671	1548	231	231	231	2	1	1	1	0.149225	0.149225	nan	nan	nan	0	10000	
Zm00001d041212-Zm00001d041213.fasta	2	357	237	146	146	146	2	1	1	1	0.616034	0.616034	nan	nan	nan	0	10000	
Zm00001d041232-Zm00001d041236.fasta	2	3171	2865	1200	1200	1200	2	1	1	1	0.418848	0.418848	nan	nan	nan	0	10000	
Zm00001d041293-Zm00001d041291.fasta	2	540	405	162	162	162	2	1	1	1	0.4	0.4	nan	nan	nan	0	10000	
Zm00001d041362-Zm00001d041358.fasta	2	4098	1308	147	147	147	2	1	1	1	0.112385	0.112385	nan	nan	nan	0	10000	
Zm00001d041362-Zm00001d041365.fasta	2	4176	939	565	565	565	2	1	1	1	0.601704	0.601704	nan	nan	nan	0	10000	
Zm00001d041365-Zm00001d041358.fasta	2	1509	816	535	535	535	2	1	1	1	0.655637	0.655637	nan	nan	nan	0	10000	
Zm00001d041376-Zm00001d041377.fasta	2	843	444	262	262	262	2	1	1	1	0.59009	0.59009	nan	nan	nan	0	10000	
Zm00001d041392-Zm00001d041393.fasta	2	540	303	192	192	192	2	1	1	1	0.633663	0.633663	nan	nan	nan	0	10000	
Zm00001d041416-Zm00001d041418.fasta	2	1074	654	278	278	278	2	1	1	1	0.425076	0.425076	nan	nan	nan	0	10000	
Zm00001d041450-Zm00001d041453.fasta	2	3468	2361	164	164	164	2	1	1	1	0.0694621	0.0694621	nan	nan	nan	0	10000	
Zm00001d041546-Zm00001d041545.fasta	2	453	207	135	135	135	2	1	1	1	0.652174	0.652174	nan	nan	nan	0	10000	
Zm00001d041556-Zm00001d041553.fasta	2	2964	555	382	382	382	2	1	1	1	0.688288	0.688288	nan	nan	nan	0	10000	
Zm00001d041563-Zm00001d041559.fasta	2	5106	4107	129	129	129	2	1	1	1	0.0314098	0.0314098	nan	nan	nan	0	10000	
Zm00001d041570-Zm00001d041571.fasta	2	1344	1302	245	245	245	2	1	1	1	0.188172	0.188172	nan	nan	nan	0	10000	
Zm00001d041574-Zm00001d041573.fasta	2	2232	537	353	353	353	2	1	1	1	0.657356	0.657356	nan	nan	nan	0	10000	
Zm00001d041576-Zm00001d041580.fasta	2	780	459	304	304	304	2	1	1	1	0.662309	0.662309	nan	nan	nan	0	10000	
Zm00001d041656-Zm00001d041663.fasta	2	630	630	35	35	35	2	1	1	1	0.0555556	0.0555556	nan	nan	nan	0	10000	
Zm00001d041684-Zm00001d041678.fasta	2	1590	1416	140	140	140	2	1	1	1	0.0988701	0.0988701	nan	nan	nan	0	10000	
Zm00001d041776-Zm00001d041777.fasta	2	1713	1704	132	132	132	2	1	1	1	0.0774648	0.0774648	nan	nan	nan	0	10000	
Zm00001d041806-Zm00001d041808.fasta	2	4428	3144	586	586	586	2	1	1	1	0.186387	0.186387	nan	nan	nan	0	10000	
Zm00001d041809-Zm00001d041810.fasta	2	702	264	181	181	181	2	1	1	1	0.685606	0.685606	nan	nan	nan	0	10000	
Zm00001d041809-Zm00001d041811.fasta	2	702	264	170	170	170	2	1	1	1	0.643939	0.643939	nan	nan	nan	0	10000	
Zm00001d041810-Zm00001d041811.fasta	2	264	264	6	6	6	2	1	1	1	0.0227273	0.0227273	nan	nan	nan	0	10000	
Zm00001d041816-Zm00001d041817.fasta	2	2136	1113	740	740	740	2	1	1	1	0.66487	0.66487	nan	nan	nan	0	10000	
Zm00001d041836-Zm00001d041843.fasta	2	1020	384	192	192	192	2	1	1	1	0.5	0.5	nan	nan	nan	0	10000	
Zm00001d041842-Zm00001d041836.fasta	2	1590	960	373	373	373	2	1	1	1	0.388542	0.388542	nan	nan	nan	0	10000	
Zm00001d041842-Zm00001d041843.fasta	2	1551	387	56	56	56	2	1	1	1	0.144703	0.144703	nan	nan	nan	0	10000	
Zm00001d041904-Zm00001d041907.fasta	2	309	306	7	7	7	2	1	1	1	0.0228758	0.0228758	nan	nan	nan	0	10000	
Zm00001d041938-Zm00001d041941.fasta	2	2838	990	547	547	547	2	1	1	1	0.552525	0.552525	nan	nan	nan	0	10000	
Zm00001d041985-Zm00001d041984.fasta	2	1092	984	344	344	344	2	1	1	1	0.349593	0.349593	nan	nan	nan	0	10000	
Zm00001d041987-Zm00001d041984.fasta	2	1101	954	320	320	320	2	1	1	1	0.33543	0.33543	nan	nan	nan	0	10000	
Zm00001d041987-Zm00001d041985.fasta	2	1059	1014	156	156	156	2	1	1	1	0.153846	0.153846	nan	nan	nan	0	10000	
Zm00001d041996-Zm00001d041997.fasta	0	1113	1113	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d041998-Zm00001d041996.fasta	2	2781	1050	526	526	526	2	1	1	1	0.500952	0.500952	nan	nan	nan	0	10000	
Zm00001d041998-Zm00001d041997.fasta	2	2781	1050	526	526	526	2	1	1	1	0.500952	0.500952	nan	nan	nan	0	10000	
Zm00001d042019-Zm00001d042022.fasta	2	1113	1041	329	329	329	2	1	1	1	0.316042	0.316042	nan	nan	nan	0	10000	
Zm00001d042072-Zm00001d042071.fasta	2	747	408	269	269	269	2	1	1	1	0.659314	0.659314	nan	nan	nan	0	10000	
Zm00001d042080-Zm00001d042078.fasta	2	3543	354	246	246	246	2	1	1	1	0.694915	0.694915	nan	nan	nan	0	10000	
Zm00001d042088-Zm00001d042090.fasta	2	2580	843	201	201	201	2	1	1	1	0.238434	0.238434	nan	nan	nan	0	10000	
Zm00001d042095-Zm00001d042096.fasta	2	708	696	207	207	207	2	1	1	1	0.297414	0.297414	nan	nan	nan	0	10000	
Zm00001d042095-Zm00001d042098.fasta	2	696	681	215	215	215	2	1	1	1	0.315712	0.315712	nan	nan	nan	0	10000	
Zm00001d042095-Zm00001d042099.fasta	2	696	687	209	209	209	2	1	1	1	0.304221	0.304221	nan	nan	nan	0	10000	
Zm00001d042095-Zm00001d042100.fasta	2	720	270	104	104	104	2	1	1	1	0.385185	0.385185	nan	nan	nan	0	10000	
Zm00001d042095-Zm00001d042101.fasta	2	762	360	233	233	233	2	1	1	1	0.647222	0.647222	nan	nan	nan	0	10000	
Zm00001d042095-Zm00001d042102.fasta	2	705	603	156	156	156	2	1	1	1	0.258706	0.258706	nan	nan	nan	0	10000	
Zm00001d042095-Zm00001d042104.fasta	2	696	684	202	202	202	2	1	1	1	0.295322	0.295322	nan	nan	nan	0	10000	
Zm00001d042096-Zm00001d042100.fasta	2	732	270	121	121	121	2	1	1	1	0.448148	0.448148	nan	nan	nan	0	10000	
Zm00001d042096-Zm00001d042101.fasta	2	726	408	252	252	252	2	1	1	1	0.617647	0.617647	nan	nan	nan	0	10000	
Zm00001d042096-Zm00001d042102.fasta	2	714	606	168	168	168	2	1	1	1	0.277228	0.277228	nan	nan	nan	0	10000	
Zm00001d042098-Zm00001d042096.fasta	2	708	681	192	192	192	2	1	1	1	0.281938	0.281938	nan	nan	nan	0	10000	
Zm00001d042098-Zm00001d042099.fasta	2	687	681	81	81	81	2	1	1	1	0.118943	0.118943	nan	nan	nan	0	10000	
Zm00001d042098-Zm00001d042100.fasta	2	705	270	97	97	97	2	1	1	1	0.359259	0.359259	nan	nan	nan	0	10000	
Zm00001d042098-Zm00001d042101.fasta	2	714	393	241	241	241	2	1	1	1	0.613232	0.613232	nan	nan	nan	0	10000	
Zm00001d042098-Zm00001d042102.fasta	2	699	594	162	162	162	2	1	1	1	0.272727	0.272727	nan	nan	nan	0	10000	
Zm00001d042098-Zm00001d042104.fasta	2	684	681	116	116	116	2	1	1	1	0.170338	0.170338	nan	nan	nan	0	10000	
Zm00001d042099-Zm00001d042096.fasta	2	708	687	192	192	192	2	1	1	1	0.279476	0.279476	nan	nan	nan	0	10000	
Zm00001d042099-Zm00001d042100.fasta	2	711	270	95	95	95	2	1	1	1	0.351852	0.351852	nan	nan	nan	0	10000	
Zm00001d042099-Zm00001d042101.fasta	2	711	402	259	259	259	2	1	1	1	0.644279	0.644279	nan	nan	nan	0	10000	
Zm00001d042099-Zm00001d042102.fasta	2	699	600	173	173	173	2	1	1	1	0.288333	0.288333	nan	nan	nan	0	10000	
Zm00001d042099-Zm00001d042104.fasta	2	687	684	120	120	120	2	1	1	1	0.175439	0.175439	nan	nan	nan	0	10000	
Zm00001d042101-Zm00001d042100.fasta	2	438	282	170	170	170	2	1	1	1	0.602837	0.602837	nan	nan	nan	0	10000	
Zm00001d042102-Zm00001d042100.fasta	2	678	228	69	69	69	2	1	1	1	0.302632	0.302632	nan	nan	nan	0	10000	
Zm00001d042102-Zm00001d042101.fasta	2	645	393	264	264	264	2	1	1	1	0.671756	0.671756	nan	nan	nan	0	10000	
Zm00001d042104-Zm00001d042096.fasta	2	708	684	177	177	177	2	1	1	1	0.258772	0.258772	nan	nan	nan	0	10000	
Zm00001d042104-Zm00001d042100.fasta	2	708	270	103	103	103	2	1	1	1	0.381481	0.381481	nan	nan	nan	0	10000	
Zm00001d042104-Zm00001d042101.fasta	2	699	411	264	264	264	2	1	1	1	0.642336	0.642336	nan	nan	nan	0	10000	
Zm00001d042104-Zm00001d042102.fasta	2	699	597	153	153	153	2	1	1	1	0.256281	0.256281	nan	nan	nan	0	10000	
Zm00001d042107-Zm00001d042108.fasta	2	639	525	238	238	238	2	1	1	1	0.453333	0.453333	nan	nan	nan	0	10000	
Zm00001d042114-Zm00001d042115.fasta	2	264	162	108	108	108	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d042122-Zm00001d042123.fasta	2	1059	1032	35	35	35	2	1	1	1	0.0339147	0.0339147	nan	nan	nan	0	10000	
Zm00001d042122-Zm00001d042125.fasta	2	1062	1032	96	96	96	2	1	1	1	0.0930233	0.0930233	nan	nan	nan	0	10000	
Zm00001d042125-Zm00001d042123.fasta	2	1035	1032	98	98	98	2	1	1	1	0.0949612	0.0949612	nan	nan	nan	0	10000	
Zm00001d042128-Zm00001d042130.fasta	2	1818	1302	400	400	400	2	1	1	1	0.30722	0.30722	nan	nan	nan	0	10000	
Zm00001d042134-Zm00001d042135.fasta	2	1896	1539	279	279	279	2	1	1	1	0.181287	0.181287	nan	nan	nan	0	10000	
Zm00001d042134-Zm00001d042136.fasta	2	4197	1368	884	884	884	2	1	1	1	0.646199	0.646199	nan	nan	nan	0	10000	
Zm00001d042136-Zm00001d042135.fasta	2	4173	1269	856	856	856	2	1	1	1	0.674547	0.674547	nan	nan	nan	0	10000	
Zm00001d042137-Zm00001d042138.fasta	2	1425	789	545	545	545	2	1	1	1	0.690748	0.690748	nan	nan	nan	0	10000	
Zm00001d042137-Zm00001d042140.fasta	2	1527	792	521	521	521	2	1	1	1	0.657828	0.657828	nan	nan	nan	0	10000	
Zm00001d042137-Zm00001d042141.fasta	2	1452	903	603	603	603	2	1	1	1	0.667774	0.667774	nan	nan	nan	0	10000	
Zm00001d042137-Zm00001d042143.fasta	2	1374	930	642	642	642	2	1	1	1	0.690323	0.690323	nan	nan	nan	0	10000	
Zm00001d042140-Zm00001d042138.fasta	2	1029	906	223	223	223	2	1	1	1	0.246137	0.246137	nan	nan	nan	0	10000	
Zm00001d042140-Zm00001d042143.fasta	2	1020	1005	305	305	305	2	1	1	1	0.303483	0.303483	nan	nan	nan	0	10000	
Zm00001d042141-Zm00001d042138.fasta	2	1074	897	304	304	304	2	1	1	1	0.338907	0.338907	nan	nan	nan	0	10000	
Zm00001d042141-Zm00001d042140.fasta	2	1071	1005	401	401	401	2	1	1	1	0.399005	0.399005	nan	nan	nan	0	10000	
Zm00001d042141-Zm00001d042143.fasta	2	1059	1002	354	354	354	2	1	1	1	0.353293	0.353293	nan	nan	nan	0	10000	
Zm00001d042143-Zm00001d042138.fasta	2	1020	900	270	270	270	2	1	1	1	0.3	0.3	nan	nan	nan	0	10000	
Zm00001d042148-Zm00001d042147.fasta	2	1593	366	244	244	244	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d042150-Zm00001d042151.fasta	2	570	261	164	164	164	2	1	1	1	0.628352	0.628352	nan	nan	nan	0	10000	
Zm00001d042156-Zm00001d042165.fasta	2	822	300	197	197	197	2	1	1	1	0.656667	0.656667	nan	nan	nan	0	10000	
Zm00001d042169-Zm00001d042173.fasta	2	540	381	46	46	46	2	1	1	1	0.120735	0.120735	nan	nan	nan	0	10000	
Zm00001d042172-Zm00001d042175.fasta	2	444	324	5	5	5	2	1	1	1	0.0154321	0.0154321	nan	nan	nan	0	10000	
Zm00001d042172-Zm00001d042178.fasta	2	540	324	5	5	5	2	1	1	1	0.0154321	0.0154321	nan	nan	nan	0	10000	
Zm00001d042175-Zm00001d042178.fasta	2	540	444	27	27	27	2	1	1	1	0.0608108	0.0608108	nan	nan	nan	0	10000	
Zm00001d042189-Zm00001d042190.fasta	2	2355	354	238	238	238	2	1	1	1	0.672316	0.672316	nan	nan	nan	0	10000	
Zm00001d042196-Zm00001d042197.fasta	2	570	471	202	202	202	2	1	1	1	0.428875	0.428875	nan	nan	nan	0	10000	
Zm00001d042207-Zm00001d042204.fasta	2	1584	279	24	24	24	2	1	1	1	0.0860215	0.0860215	nan	nan	nan	0	10000	
Zm00001d042207-Zm00001d042209.fasta	2	1566	798	101	101	101	2	1	1	1	0.126566	0.126566	nan	nan	nan	0	10000	
Zm00001d042207-Zm00001d042210.fasta	2	1566	807	290	290	290	2	1	1	1	0.359356	0.359356	nan	nan	nan	0	10000	
Zm00001d042209-Zm00001d042204.fasta	2	801	300	58	58	58	2	1	1	1	0.193333	0.193333	nan	nan	nan	0	10000	
Zm00001d042210-Zm00001d042204.fasta	2	810	300	92	92	92	2	1	1	1	0.306667	0.306667	nan	nan	nan	0	10000	
Zm00001d042210-Zm00001d042209.fasta	2	813	798	287	287	287	2	1	1	1	0.359649	0.359649	nan	nan	nan	0	10000	
Zm00001d042226-Zm00001d042231.fasta	2	270	240	106	106	106	2	1	1	1	0.441667	0.441667	nan	nan	nan	0	10000	
Zm00001d042229-Zm00001d042226.fasta	2	273	264	101	101	101	2	1	1	1	0.382576	0.382576	nan	nan	nan	0	10000	
Zm00001d042229-Zm00001d042231.fasta	2	270	237	69	69	69	2	1	1	1	0.291139	0.291139	nan	nan	nan	0	10000	
Zm00001d042237-Zm00001d042239.fasta	2	684	651	247	247	247	2	1	1	1	0.379416	0.379416	nan	nan	nan	0	10000	
Zm00001d042275-Zm00001d042274.fasta	2	762	750	109	109	109	2	1	1	1	0.145333	0.145333	nan	nan	nan	0	10000	
Zm00001d042279-Zm00001d042276.fasta	2	1278	1239	259	259	259	2	1	1	1	0.20904	0.20904	nan	nan	nan	0	10000	
Zm00001d042281-Zm00001d042276.fasta	2	1359	1254	271	271	271	2	1	1	1	0.216108	0.216108	nan	nan	nan	0	10000	
Zm00001d042281-Zm00001d042279.fasta	2	1368	1248	321	321	321	2	1	1	1	0.257212	0.257212	nan	nan	nan	0	10000	
Zm00001d042336-Zm00001d042337.fasta	2	1194	990	390	390	390	2	1	1	1	0.393939	0.393939	nan	nan	nan	0	10000	
Zm00001d042380-Zm00001d042389.fasta	2	1692	1392	715	715	715	2	1	1	1	0.513649	0.513649	nan	nan	nan	0	10000	
Zm00001d042400-Zm00001d042410.fasta	2	1449	1104	26	26	26	2	1	1	1	0.0235507	0.0235507	nan	nan	nan	0	10000	
Zm00001d042402-Zm00001d042403.fasta	2	510	258	155	155	155	2	1	1	1	0.600775	0.600775	nan	nan	nan	0	10000	
Zm00001d042512-Zm00001d042511.fasta	2	1233	903	489	489	489	2	1	1	1	0.541528	0.541528	nan	nan	nan	0	10000	
Zm00001d042519-Zm00001d042511.fasta	2	1653	909	600	600	600	2	1	1	1	0.660066	0.660066	nan	nan	nan	0	10000	
Zm00001d042519-Zm00001d042512.fasta	2	1626	948	626	626	626	2	1	1	1	0.660338	0.660338	nan	nan	nan	0	10000	
Zm00001d042534-Zm00001d042533.fasta	2	882	501	334	334	334	2	1	1	1	0.666667	0.666667	nan	nan	nan	0	10000	
Zm00001d042541-Zm00001d042540.fasta	2	2721	2613	291	291	291	2	1	1	1	0.111366	0.111366	nan	nan	nan	0	10000	
Zm00001d042561-Zm00001d042562.fasta	2	1125	702	87	87	87	2	1	1	1	0.123932	0.123932	nan	nan	nan	0	10000	
Zm00001d042561-Zm00001d042563.fasta	2	915	663	71	71	71	2	1	1	1	0.107089	0.107089	nan	nan	nan	0	10000	
Zm00001d042561-Zm00001d042564.fasta	2	1038	537	75	75	75	2	1	1	1	0.139665	0.139665	nan	nan	nan	0	10000	
Zm00001d042561-Zm00001d042568.fasta	2	1125	720	92	92	92	2	1	1	1	0.127778	0.127778	nan	nan	nan	0	10000	
Zm00001d042562-Zm00001d042563.fasta	2	966	705	10	10	10	2	1	1	1	0.0141844	0.0141844	nan	nan	nan	0	10000	
Zm00001d042562-Zm00001d042564.fasta	2	960	708	100	100	100	2	1	1	1	0.141243	0.141243	nan	nan	nan	0	10000	
Zm00001d042564-Zm00001d042563.fasta	2	834	585	96	96	96	2	1	1	1	0.164103	0.164103	nan	nan	nan	0	10000	
Zm00001d042568-Zm00001d042562.fasta	2	978	960	73	73	73	2	1	1	1	0.0760417	0.0760417	nan	nan	nan	0	10000	
Zm00001d042568-Zm00001d042563.fasta	2	978	711	72	72	72	2	1	1	1	0.101266	0.101266	nan	nan	nan	0	10000	
Zm00001d042568-Zm00001d042564.fasta	2	978	708	48	48	48	2	1	1	1	0.0677966	0.0677966	nan	nan	nan	0	10000	
Zm00001d042588-Zm00001d042593.fasta	2	981	456	234	234	234	2	1	1	1	0.513158	0.513158	nan	nan	nan	0	10000	
Zm00001d042624-Zm00001d042625.fasta	2	1122	546	316	316	316	2	1	1	1	0.578755	0.578755	nan	nan	nan	0	10000	
Zm00001d042656-Zm00001d042654.fasta	2	2688	2022	995	995	995	2	1	1	1	0.492087	0.492087	nan	nan	nan	0	10000	
Zm00001d042683-Zm00001d042680.fasta	2	1464	1200	126	126	126	2	1	1	1	0.105	0.105	nan	nan	nan	0	10000	
Zm00001d042683-Zm00001d042684.fasta	2	1911	1431	550	550	550	2	1	1	1	0.384347	0.384347	nan	nan	nan	0	10000	
Zm00001d042684-Zm00001d042680.fasta	2	1911	1203	456	456	456	2	1	1	1	0.379052	0.379052	nan	nan	nan	0	10000	
Zm00001d042690-Zm00001d042689.fasta	2	1716	432	88	88	88	2	1	1	1	0.203704	0.203704	nan	nan	nan	0	10000	
Zm00001d042692-Zm00001d042693.fasta	2	1035	639	414	414	414	2	1	1	1	0.647887	0.647887	nan	nan	nan	0	10000	
Zm00001d042729-Zm00001d042730.fasta	2	906	375	241	241	241	2	1	1	1	0.642667	0.642667	nan	nan	nan	0	10000	
Zm00001d042740-Zm00001d042739.fasta	2	2880	1422	112	112	112	2	1	1	1	0.0787623	0.0787623	nan	nan	nan	0	10000	
Zm00001d042748-Zm00001d042750.fasta	2	753	651	326	326	326	2	1	1	1	0.500768	0.500768	nan	nan	nan	0	10000	
Zm00001d042749-Zm00001d042748.fasta	2	756	666	322	322	322	2	1	1	1	0.483483	0.483483	nan	nan	nan	0	10000	
Zm00001d042749-Zm00001d042750.fasta	2	744	672	298	298	298	2	1	1	1	0.443452	0.443452	nan	nan	nan	0	10000	
Zm00001d042753-Zm00001d042752.fasta	2	921	597	322	322	322	2	1	1	1	0.539363	0.539363	nan	nan	nan	0	10000	
Zm00001d042761-Zm00001d042760.fasta	2	1464	579	383	383	383	2	1	1	1	0.661485	0.661485	nan	nan	nan	0	10000	
Zm00001d042769-Zm00001d042768.fasta	2	921	885	253	253	253	2	1	1	1	0.285876	0.285876	nan	nan	nan	0	10000	
Zm00001d042770-Zm00001d042768.fasta	2	915	876	249	249	249	2	1	1	1	0.284247	0.284247	nan	nan	nan	0	10000	
Zm00001d042770-Zm00001d042769.fasta	2	900	885	144	144	144	2	1	1	1	0.162712	0.162712	nan	nan	nan	0	10000	
Zm00001d042771-Zm00001d042768.fasta	2	945	885	265	265	265	2	1	1	1	0.299435	0.299435	nan	nan	nan	0	10000	
Zm00001d042771-Zm00001d042769.fasta	2	927	897	162	162	162	2	1	1	1	0.180602	0.180602	nan	nan	nan	0	10000	
Zm00001d042771-Zm00001d042770.fasta	2	924	885	130	130	130	2	1	1	1	0.146893	0.146893	nan	nan	nan	0	10000	
Zm00001d042789-Zm00001d042791.fasta	2	339	339	4	4	4	2	1	1	1	0.0117994	0.0117994	nan	nan	nan	0	10000	
Zm00001d042796-Zm00001d042799.fasta	2	438	438	5	5	5	2	1	1	1	0.0114155	0.0114155	nan	nan	nan	0	10000	
Zm00001d042869-Zm00001d042868.fasta	2	933	753	296	296	296	2	1	1	1	0.393094	0.393094	nan	nan	nan	0	10000	
Zm00001d042904-Zm00001d042903.fasta	2	561	306	189	189	189	2	1	1	1	0.617647	0.617647	nan	nan	nan	0	10000	
Zm00001d042905-Zm00001d042901.fasta	2	1845	1710	498	498	498	2	1	1	1	0.291228	0.291228	nan	nan	nan	0	10000	
Zm00001d042906-Zm00001d042901.fasta	2	1788	1719	443	443	443	2	1	1	1	0.257708	0.257708	nan	nan	nan	0	10000	
Zm00001d042906-Zm00001d042905.fasta	2	1821	1743	351	351	351	2	1	1	1	0.201377	0.201377	nan	nan	nan	0	10000	
Zm00001d042923-Zm00001d042924.fasta	2	942	258	165	165	165	2	1	1	1	0.639535	0.639535	nan	nan	nan	0	10000	
Zm00001d042934-Zm00001d042933.fasta	2	708	519	223	223	223	2	1	1	1	0.429672	0.429672	nan	nan	nan	0	10000	
Zm00001d042988-Zm00001d042989.fasta	0	636	636	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d043000-Zm00001d043003.fasta	0	510	510	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d043001-Zm00001d043004.fasta	0	1134	1134	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d043063-Zm00001d043062.fasta	2	1041	753	425	425	425	2	1	1	1	0.564409	0.564409	nan	nan	nan	0	10000	
Zm00001d043063-Zm00001d043066.fasta	2	828	687	404	404	404	2	1	1	1	0.588064	0.588064	nan	nan	nan	0	10000	
Zm00001d043066-Zm00001d043062.fasta	2	1002	723	432	432	432	2	1	1	1	0.59751	0.59751	nan	nan	nan	0	10000	
Zm00001d043100-Zm00001d043099.fasta	2	567	162	107	107	107	2	1	1	1	0.660494	0.660494	nan	nan	nan	0	10000	
Zm00001d043102-Zm00001d043103.fasta	2	999	279	179	179	179	2	1	1	1	0.641577	0.641577	nan	nan	nan	0	10000	
Zm00001d043129-Zm00001d043126.fasta	2	3912	3051	81	81	81	2	1	1	1	0.0265487	0.0265487	nan	nan	nan	0	10000	
Zm00001d043166-Zm00001d043165.fasta	2	1461	1377	577	577	577	2	1	1	1	0.419027	0.419027	nan	nan	nan	0	10000	
Zm00001d043205-Zm00001d043204.fasta	2	714	561	264	264	264	2	1	1	1	0.470588	0.470588	nan	nan	nan	0	10000	
Zm00001d043216-Zm00001d043211.fasta	2	2199	1488	174	174	174	2	1	1	1	0.116935	0.116935	nan	nan	nan	0	10000	
Zm00001d043221-Zm00001d043220.fasta	2	741	357	126	126	126	2	1	1	1	0.352941	0.352941	nan	nan	nan	0	10000	
Zm00001d043252-Zm00001d043253.fasta	2	2718	2481	1034	1034	1034	2	1	1	1	0.416767	0.416767	nan	nan	nan	0	10000	
Zm00001d043252-Zm00001d043256.fasta	2	2793	2472	1014	1014	1014	2	1	1	1	0.410194	0.410194	nan	nan	nan	0	10000	
Zm00001d043252-Zm00001d043257.fasta	2	2679	1524	910	910	910	2	1	1	1	0.597113	0.597113	nan	nan	nan	0	10000	
Zm00001d043253-Zm00001d043256.fasta	2	2667	2517	554	554	554	2	1	1	1	0.220103	0.220103	nan	nan	nan	0	10000	
Zm00001d043253-Zm00001d043257.fasta	2	2598	1524	903	903	903	2	1	1	1	0.59252	0.59252	nan	nan	nan	0	10000	
Zm00001d043256-Zm00001d043257.fasta	2	2655	1533	898	898	898	2	1	1	1	0.58578	0.58578	nan	nan	nan	0	10000	
Zm00001d043283-Zm00001d043284.fasta	2	624	279	177	177	177	2	1	1	1	0.634409	0.634409	nan	nan	nan	0	10000	
Zm00001d043286-Zm00001d043283.fasta	2	1707	537	352	352	352	2	1	1	1	0.655493	0.655493	nan	nan	nan	0	10000	
Zm00001d043286-Zm00001d043284.fasta	2	1677	336	232	232	232	2	1	1	1	0.690476	0.690476	nan	nan	nan	0	10000	
Zm00001d043289-Zm00001d043290.fasta	0	570	570	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d043375-Zm00001d043374.fasta	2	2019	1683	688	688	688	2	1	1	1	0.408794	0.408794	nan	nan	nan	0	10000	
Zm00001d043379-Zm00001d043380.fasta	2	540	216	59	59	59	2	1	1	1	0.273148	0.273148	nan	nan	nan	0	10000	
Zm00001d043480-Zm00001d043478.fasta	2	2400	1053	654	654	654	2	1	1	1	0.621083	0.621083	nan	nan	nan	0	10000	
Zm00001d043519-Zm00001d043517.fasta	2	2262	2169	700	700	700	2	1	1	1	0.322729	0.322729	nan	nan	nan	0	10000	
Zm00001d043544-Zm00001d043547.fasta	2	1764	1455	384	384	384	2	1	1	1	0.263918	0.263918	nan	nan	nan	0	10000	
Zm00001d043568-Zm00001d043567.fasta	2	777	252	158	158	158	2	1	1	1	0.626984	0.626984	nan	nan	nan	0	10000	
Zm00001d043619-Zm00001d043620.fasta	2	459	195	117	117	117	2	1	1	1	0.6	0.6	nan	nan	nan	0	10000	
Zm00001d043622-Zm00001d043623.fasta	2	1572	831	383	383	383	2	1	1	1	0.46089	0.46089	nan	nan	nan	0	10000	
Zm00001d043622-Zm00001d043624.fasta	2	1581	624	290	290	290	2	1	1	1	0.464744	0.464744	nan	nan	nan	0	10000	
Zm00001d043623-Zm00001d043624.fasta	2	939	531	320	320	320	2	1	1	1	0.602637	0.602637	nan	nan	nan	0	10000	
Zm00001d043632-Zm00001d043625.fasta	2	1137	1137	13	13	13	2	1	1	1	0.0114336	0.0114336	nan	nan	nan	0	10000	
Zm00001d043641-Zm00001d043643.fasta	0	276	276	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d043641-Zm00001d043644.fasta	0	276	276	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d043643-Zm00001d043644.fasta	0	276	276	0	0	0	1	0	NA	NA	0	0	NA	NA	NA	NA	NA	
Zm00001d043650-Zm00001d043651.fasta	2	1542	1440	287	287	287	2	1	1	1	0.199306	0.199306	nan	nan	nan	0	10000	
Zm00001d043682-Zm00001d043683.fasta	2	1629	579	70	70	70	2	1	1	1	0.120898	0.120898	nan	nan	nan	0	10000	
Zm00001d043714-Zm00001d043715.fasta	2	1173	186	115	115	115	2	1	1	1	0.61828	0.61828	nan	nan	nan	0	10000	
Zm00001d043714-Zm00001d043719.fasta	2	1173	594	26	26	26	2	1	1	1	0.043771	0.043771	nan	nan	nan	0	10000	
Zm00001d043716-Zm00001d043714.fasta	2	1614	1173	81	81	81	2	1	1	1	0.0690537	0.0690537	nan	nan	nan	0	10000	
