Orthogroup,B73,PH207
OG0001025,Zm00001d016373_T003_1,Zm00008a021691_C01_1
OG0000524,Zm00001d016378_T002_1,Zm00008a021697_C01_1
OG0000228,Zm00001d016379_T001_1,Zm00008a021698_C01_1
OG0002019,Zm00001d016381_T001_1,Zm00008a021699_C01_1
OG0008493,Zm00001d016394_T001_1,Zm00008a021708_C01_1
OG0000297,Zm00001d016395_T001_1,Zm00008a021710_C01_1
OG0001493,Zm00001d016389_T001_1,Zm00008a021704_C01_1
OG0001493,Zm00001d016391_T001_1,Zm00008a021706_C01_1
OG0014954,Zm00001d016400_T001_1,Zm00008a021713_C01_1
OG0000297,Zm00001d016396_T001_1,Zm00008a021711_C01_1
OG0003212,Zm00001d016397_T008_1,Zm00008a021712_C01_1
OG0007633,Zm00001d016382_T004_1,Zm00008a021700_C01_1
OG0001493,Zm00001d016387_T001_1,Zm00008a021702_C01_1
OG0002286,Zm00001d016406_T020_1,Zm00008a021716_C01_1
OG0020662,Zm00001d016415_T001_1,Zm00008a021724_C01_1
OG0020662,Zm00001d016428_T001_1,Zm00008a021729_C01_1
OG0016171,Zm00001d016431_T001_1,"Zm00008a021727_C01_1, Zm00008a021746_C01_1"
OG0016171,Zm00001d016427_T001_1,Zm00008a021726_C01_1
OG0002355,Zm00001d016408_T001_1,Zm00008a021718_C01_1
OG0007558,Zm00001d016410_T006_1,Zm00008a021721_C01_1
OG0016171,Zm00001d016424_T001_1,Zm00008a021742_C01_1
OG0001928,Zm00001d016429_T001_1,Zm00008a021734_C01_1
OG0003406,Zm00001d016439_T003_1,Zm00008a021749_C01_1
OG0000264,Zm00001d016438_T001_1,Zm00008a021748_C01_1
OG0000455,Zm00001d016441_T006_1,Zm00008a021751_C01_1
OG0001729,Zm00001d016440_T001_1,Zm00008a021750_C01_1
OG0015915,Zm00001d016442_T002_1,Zm00008a021752_C01_1
OG0006836,Zm00001d016444_T004_1,Zm00008a021754_C01_1
OG0007533,Zm00001d016452_T009_1,Zm00008a021759_C01_1
OG0010302,Zm00001d016453_T001_1,Zm00008a021760_C01_1
OG0002100,Zm00001d016446_T001_1,Zm00008a021756_C01_1
OG0006600,Zm00001d016457_T001_1,Zm00008a021762_C01_1
OG0007591,Zm00001d016456_T003_1,Zm00008a021761_C01_1
OG0006001,Zm00001d016461_T001_1,Zm00008a021766_C01_1
OG0016673,Zm00001d016459_T001_1,Zm00008a021764_C01_1
OG0016673,Zm00001d016460_T001_1,Zm00008a021765_C01_1
OG0010461,Zm00001d016472_T001_1,Zm00008a021775_C01_1
OG0000117,Zm00001d016474_T001_1,Zm00008a021777_C01_1
OG0000758,Zm00001d016471_T001_1,Zm00008a021774_C01_1
OG0008870,Zm00001d016475_T001_1,Zm00008a021778_C01_1
OG0001429,Zm00001d016476_T001_1,Zm00008a021779_C01_1
OG0001429,Zm00001d016477_T004_1,Zm00008a021780_C01_1
OG0009302,Zm00001d016483_T001_1,Zm00008a021784_C01_1
OG0006372,Zm00001d016479_T001_1,Zm00008a021782_C01_1
OG0018111,Zm00001d016480_T001_1,Zm00008a021783_C01_1
OG0007055,Zm00001d016486_T001_1,Zm00008a021785_C01_1
OG0003165,Zm00001d016470_T001_1,Zm00008a021773_C01_1
OG0017687,"Zm00001d043649_T046_1, Zm00001d034408_T001_1",Zm00008a021769_C01_1
OG0010290,Zm00001d016490_T001_1,Zm00008a021786_C01_1
OG0005940,Zm00001d016496_T004_1,Zm00008a021792_C01_1
OG0006019,Zm00001d016501_T001_1,Zm00008a021796_C01_1
OG0002215,Zm00001d004470_T001_1,Zm00008a021797_C01_1
OG0001035,Zm00001d016510_T001_1,Zm00008a021801_C01_1
OG0014673,Zm00001d016508_T001_1,Zm00008a021799_C01_1
OG0003638,Zm00001d016506_T003_1,Zm00008a021798_C01_1
OG0011730,Zm00001d016511_T001_1,Zm00008a021802_C01_1
OG0001182,Zm00001d016512_T002_1,Zm00008a021803_C01_1
OG0019471,"Zm00001d014424_T001_1, Zm00001d047285_T001_1, Zm00001d040358_T001_1, Zm00001d034225_T002_1",Zm00008a021804_C01_1
OG0013335,Zm00001d016520_T001_1,Zm00008a021812_C01_1
OG0019500,"Zm00001d031632_T034_1, Zm00001d016518_T010_1, Zm00001d023435_T001_1, Zm00001d039938_T001_1",Zm00008a021810_C01_1
OG0006316,Zm00001d016493_T001_1,Zm00008a021789_C01_1
OG0015325,Zm00001d016492_T001_1,Zm00008a021788_C01_1
OG0003622,Zm00001d016516_T001_1,Zm00008a021808_C01_1
OG0006659,Zm00001d016521_T001_1,Zm00008a021813_C01_1
OG0003016,Zm00001d016528_T001_1,Zm00008a021819_C01_1
OG0002777,Zm00001d031382_T001_1,"Zm00008a021818_C01_1, Zm00008a033270_C01_1"
OG0007565,Zm00001d016530_T004_1,Zm00008a021821_C01_1
OG0013639,"Zm00001d050544_T001_1, Zm00001d016545_T001_1",Zm00008a021827_C01_1
OG0012287,Zm00001d016542_T001_1,Zm00008a021824_C01_1
OG0009459,Zm00001d016543_T005_1,Zm00008a021825_C01_1
OG0011845,Zm00001d016544_T008_1,Zm00008a021826_C01_1
OG0004649,Zm00001d016550_T002_1,Zm00008a021828_C01_1
OG0011836,Zm00001d016535_T001_1,Zm00008a021823_C01_1
OG0005895,Zm00001d016557_T001_1,Zm00008a021836_C01_1
OG0001343,Zm00001d016558_T001_1,Zm00008a021837_C01_1
OG0002332,Zm00001d000402_T001_1,Zm00008a021835_C01_1
OG0003618,Zm00001d016561_T001_1,Zm00008a021839_C01_1
OG0002306,"Zm00001d005854_T001_1, Zm00001d051613_T001_1, Zm00001d012722_T001_1",Zm00008a021847_C01_1
OG0003456,Zm00001d016577_T002_1,Zm00008a021849_C01_1
OG0004522,Zm00001d016553_T001_1,Zm00008a021832_C01_1
OG0013403,Zm00001d016570_T001_1,Zm00008a021845_C01_1
OG0010292,Zm00001d016566_T001_1,Zm00008a021842_C01_1
OG0000190,Zm00001d016568_T001_1,Zm00008a021844_C01_1
OG0001782,Zm00001d016565_T001_1,Zm00008a021841_C01_1
OG0007746,Zm00001d016564_T001_1,Zm00008a021840_C01_1
OG0005574,Zm00001d016581_T004_1,Zm00008a021850_C01_1
OG0014218,Zm00001d016584_T001_1,Zm00008a021852_C01_1
OG0015828,Zm00001d016582_T001_1,Zm00008a021851_C01_1
OG0011218,Zm00001d016590_T001_1,Zm00008a021859_C01_1
OG0005027,Zm00001d016591_T002_1,Zm00008a021860_C01_1
OG0002504,Zm00001d016586_T002_1,Zm00008a021855_C01_1
OG0005189,Zm00001d016587_T001_1,Zm00008a021856_C01_1
OG0001319,Zm00001d016588_T002_1,Zm00008a021857_C01_1
OG0013129,Zm00001d016599_T002_1,Zm00008a021864_C01_1
OG0007071,Zm00001d016593_T001_1,Zm00008a021861_C01_1
OG0009474,Zm00001d016602_T001_1,Zm00008a021867_C01_1
OG0002334,Zm00001d016606_T022_1,Zm00008a021870_C01_1
OG0000343,Zm00001d016607_T001_1,Zm00008a021871_C01_1
OG0000343,Zm00001d016613_T003_1,Zm00008a021874_C01_1
OG0006060,Zm00001d016621_T001_1,Zm00008a021880_C01_1
OG0006350,Zm00001d016623_T001_1,Zm00008a021881_C01_1
OG0012105,Zm00001d016632_T001_1,Zm00008a021884_C01_1
OG0003263,Zm00001d016640_T003_1,Zm00008a021889_C01_1
OG0005359,Zm00001d016619_T001_1,Zm00008a021877_C01_1
OG0006223,Zm00001d016616_T001_1,Zm00008a021876_C01_1
OG0008491,Zm00001d016620_T001_1,Zm00008a021879_C01_1
OG0004527,Zm00001d016647_T001_1,Zm00008a021890_C01_1
OG0000450,Zm00001d016648_T001_1,Zm00008a021891_C01_1
OG0003927,Zm00001d016655_T001_1,Zm00008a021898_C01_1
OG0002300,Zm00001d016634_T003_1,Zm00008a021885_C01_1
OG0016710,Zm00001d016637_T001_1,Zm00008a021888_C01_1
OG0014050,Zm00001d016636_T001_1,Zm00008a021887_C01_1
OG0013997,Zm00001d016635_T001_1,Zm00008a021886_C01_1
OG0003890,Zm00001d016653_T001_1,Zm00008a021897_C01_1
OG0006427,Zm00001d016671_T001_1,Zm00008a021907_C01_1
OG0008724,Zm00001d016674_T001_1,Zm00008a021908_C01_1
OG0004011,Zm00001d016675_T001_1,Zm00008a021909_C01_1
OG0004427,Zm00001d016664_T001_1,Zm00008a021903_C01_1
OG0006047,Zm00001d016669_T001_1,Zm00008a021906_C01_1
OG0003506,Zm00001d016665_T001_1,Zm00008a021904_C01_1
OG0014493,Zm00001d016666_T001_1,Zm00008a021905_C01_1
OG0014126,"Zm00001d051205_T001_1, Zm00001d016681_T001_1",Zm00008a021915_C01_1
OG0009734,Zm00001d016682_T001_1,Zm00008a021916_C01_1
OG0004332,Zm00001d016691_T001_1,Zm00008a021922_C01_1
OG0014075,Zm00001d016690_T001_1,Zm00008a021921_C01_1
OG0009421,Zm00001d016686_T002_1,Zm00008a021919_C01_1
OG0004418,Zm00001d016683_T001_1,Zm00008a021917_C01_1
OG0003771,Zm00001d016684_T005_1,Zm00008a021918_C01_1
OG0002729,Zm00001d016659_T001_1,Zm00008a021899_C01_1
OG0001995,Zm00001d016662_T003_1,Zm00008a021901_C01_1
OG0000716,Zm00001d016696_T002_1,Zm00008a021927_C01_1
OG0014242,Zm00001d016697_T001_1,Zm00008a021928_C01_1
OG0006225,Zm00001d016695_T004_1,Zm00008a021926_C01_1
OG0018823,Zm00001d016692_T001_1,Zm00008a021923_C01_1
OG0011671,Zm00001d016694_T003_1,Zm00008a021925_C01_1
OG0005454,Zm00001d016693_T001_1,Zm00008a021924_C01_1
OG0000559,Zm00001d016708_T002_1,Zm00008a021936_C01_1
OG0015000,Zm00001d016705_T001_1,Zm00008a021933_C01_1
OG0011475,Zm00001d016702_T006_1,Zm00008a021930_C01_1
OG0008549,Zm00001d016707_T001_1,Zm00008a021934_C01_1
OG0005515,Zm00001d016703_T001_1,Zm00008a021931_C01_1
OG0013683,Zm00001d016715_T001_1,Zm00008a021942_C01_1
OG0002054,Zm00001d016744_T001_1,Zm00008a021944_C01_1
OG0001035,Zm00001d016740_T001_1,Zm00008a021950_C01_1
OG0001035,Zm00001d016741_T001_1,Zm00008a021949_C01_1
OG0004482,Zm00001d016743_T001_1,Zm00008a021946_C01_1
OG0001714,Zm00001d016735_T001_1,Zm00008a021957_C01_1
OG0008177,Zm00001d016736_T001_1,Zm00008a021956_C01_1
OG0003508,Zm00001d016724_T001_1,Zm00008a021966_C01_1
OG0002681,Zm00001d016722_T004_1,Zm00008a021968_C01_1
OG0007253,Zm00001d016721_T001_1,Zm00008a021969_C01_1
OG0004272,Zm00001d016720_T001_1,Zm00008a021970_C01_1
OG0002221,Zm00001d016737_T002_1,Zm00008a021952_C01_1
OG0001035,Zm00001d016738_T001_1,Zm00008a021951_C01_1
OG0001939,Zm00001d016731_T001_1,Zm00008a021963_C01_1
OG0010351,Zm00001d016732_T002_1,Zm00008a021962_C01_1
OG0001824,Zm00001d016730_T001_1,Zm00008a021964_C01_1
OG0002884,Zm00001d016733_T001_1,Zm00008a021960_C01_1
OG0002467,Zm00001d016746_T003_1,Zm00008a021972_C01_1
OG0005302,Zm00001d016748_T001_1,Zm00008a021973_C01_1
OG0015554,Zm00001d016755_T001_1,Zm00008a021976_C01_1
OG0004636,Zm00001d016762_T002_1,Zm00008a021981_C01_1
OG0004224,Zm00001d016758_T001_1,Zm00008a021979_C01_1
OG0012473,Zm00001d016766_T005_1,Zm00008a021984_C01_1
OG0000419,Zm00001d016765_T001_1,Zm00008a021982_C01_1
OG0000877,Zm00001d016771_T002_1,Zm00008a021989_C01_1
OG0005900,Zm00001d016770_T002_1,Zm00008a021988_C01_1
OG0000006,Zm00001d016772_T001_1,Zm00008a021990_C01_1
OG0006784,Zm00001d016787_T001_1,Zm00008a021998_C01_1
OG0002548,Zm00001d016786_T001_1,Zm00008a021997_C01_1
OG0015837,"Zm00001d016773_T001_1, Zm00001d016777_T001_1, Zm00001d016782_T001_1",Zm00008a021991_C01_1
OG0005219,Zm00001d016793_T002_1,Zm00008a022001_C01_1
OG0016395,Zm00001d016792_T004_1,Zm00008a022000_C01_1
OG0000749,Zm00001d016791_T001_1,Zm00008a021999_C01_1
OG0001920,Zm00001d016784_T001_1,Zm00008a021996_C01_1
OG0011132,Zm00001d016806_T001_1,Zm00008a022013_C01_1
OG0003846,Zm00001d016804_T002_1,Zm00008a022010_C01_1
OG0020682,"Zm00001d047964_T001_1, Zm00001d053276_T001_1","Zm00008a022012_C01_1, Zm00008a035462_C01_1"
OG0012191,Zm00001d016805_T001_1,Zm00008a022011_C01_1
OG0000531,Zm00001d016794_T001_1,Zm00008a022002_C01_1
OG0002186,Zm00001d016797_T004_1,Zm00008a022003_C01_1
OG0012584,Zm00001d016798_T001_1,Zm00008a022004_C01_1
OG0007202,Zm00001d016810_T001_1,Zm00008a022016_C01_1
OG0002556,Zm00001d016816_T002_1,Zm00008a022020_C01_1
OG0005577,Zm00001d016814_T001_1,Zm00008a022018_C01_1
OG0014056,Zm00001d016815_T001_1,Zm00008a022019_C01_1
OG0006130,Zm00001d016811_T002_1,Zm00008a022017_C01_1
OG0013824,Zm00001d016803_T001_1,Zm00008a022009_C01_1
OG0001079,Zm00001d016802_T001_1,Zm00008a022008_C01_1
OG0010309,Zm00001d016800_T001_1,Zm00008a022006_C01_1
OG0010177,Zm00001d016825_T008_1,Zm00008a022025_C01_1
OG0004430,Zm00001d016807_T001_1,Zm00008a022015_C01_1
OG0003742,Zm00001d016827_T001_1,Zm00008a022027_C01_1
OG0009806,Zm00001d016826_T001_1,Zm00008a022026_C01_1
OG0002368,Zm00001d016822_T012_1,Zm00008a022022_C01_1
OG0005568,Zm00001d016824_T001_1,Zm00008a022024_C01_1
OG0008419,Zm00001d016823_T001_1,Zm00008a022023_C01_1
OG0008190,Zm00001d016834_T001_1,Zm00008a022033_C01_1
OG0002795,Zm00001d016832_T002_1,Zm00008a022032_C01_1
OG0005968,Zm00001d016836_T002_1,Zm00008a022035_C01_1
OG0014261,Zm00001d016831_T001_1,Zm00008a022031_C01_1
OG0006043,Zm00001d016845_T001_1,Zm00008a022047_C01_1
OG0004569,Zm00001d016841_T002_1,Zm00008a022042_C01_1
OG0004569,Zm00001d016844_T001_1,Zm00008a022044_C01_1
OG0004569,Zm00001d016842_T003_1,Zm00008a022043_C01_1
OG0009063,Zm00001d016851_T001_1,Zm00008a022052_C01_1
OG0008647,Zm00001d016849_T002_1,Zm00008a022051_C01_1
OG0015204,Zm00001d016850_T002_1,Zm00008a022053_C01_1
OG0003341,Zm00001d016848_T001_1,Zm00008a022050_C01_1
OG0006340,Zm00001d036513_T001_1,Zm00008a022045_C01_1
OG0010618,Zm00001d016846_T002_1,Zm00008a022048_C01_1
OG0015514,Zm00001d016837_T001_1,Zm00008a022036_C01_1
OG0009181,Zm00001d016853_T001_1,Zm00008a022054_C01_1
OG0000677,Zm00001d016856_T009_1,Zm00008a022057_C01_1
OG0018223,Zm00001d016857_T001_1,Zm00008a022059_C01_1
OG0007991,Zm00001d016866_T001_1,Zm00008a022066_C01_1
OG0000564,Zm00001d016863_T001_1,Zm00008a022063_C01_1
OG0014058,Zm00001d016865_T001_1,Zm00008a022065_C01_1
OG0001278,"Zm00001d016870_T001_1, Zm00001d016868_T001_1, Zm00001d000397_T001_1",Zm00008a022071_C01_1
OG0000667,Zm00001d016860_T001_1,Zm00008a022061_C01_1
OG0002090,Zm00001d016874_T001_1,Zm00008a022075_C01_1
OG0003450,Zm00001d016876_T001_1,Zm00008a022076_C01_1
OG0004710,Zm00001d016877_T002_1,Zm00008a022077_C01_1
OG0000142,Zm00001d016879_T001_1,Zm00008a022079_C01_1
OG0016423,Zm00001d016873_T001_1,Zm00008a022074_C01_1
OG0006169,Zm00001d016910_T001_1,Zm00008a022102_C01_1
OG0005820,Zm00001d016909_T001_1,Zm00008a022101_C01_1
OG0004089,Zm00001d016900_T001_1,Zm00008a022093_C01_1
OG0000885,Zm00001d016897_T002_1,Zm00008a022090_C01_1
OG0002454,Zm00001d016896_T001_1,Zm00008a022089_C01_1
OG0001938,Zm00001d016902_T002_1,Zm00008a022096_C01_1
OG0004273,Zm00001d016898_T001_1,Zm00008a022091_C01_1
OG0014725,Zm00001d016901_T001_1,Zm00008a022094_C01_1
OG0002358,Zm00001d016915_T002_1,Zm00008a022104_C01_1
OG0013030,Zm00001d016911_T001_1,Zm00008a022103_C01_1
OG0007866,Zm00001d016890_T001_1,Zm00008a022082_C01_1
OG0010092,Zm00001d016893_T001_1,Zm00008a022086_C01_1
OG0003502,Zm00001d016891_T001_1,Zm00008a022083_C01_1
OG0011209,Zm00001d016892_T001_1,Zm00008a022085_C01_1
OG0003554,Zm00001d016924_T001_1,Zm00008a022112_C01_1
OG0010188,Zm00001d016926_T001_1,Zm00008a022113_C01_1
OG0000589,Zm00001d016934_T001_1,Zm00008a022119_C01_1
OG0001070,Zm00001d016933_T001_1,Zm00008a022118_C01_1
OG0001038,Zm00001d016923_T001_1,Zm00008a022111_C01_1
OG0000034,Zm00001d016919_T001_1,Zm00008a022108_C01_1
OG0000156,Zm00001d016920_T001_1,Zm00008a022109_C01_1
OG0005978,Zm00001d016922_T001_1,Zm00008a022110_C01_1
OG0001158,Zm00001d016918_T001_1,Zm00008a022107_C01_1
OG0005193,Zm00001d016935_T001_1,Zm00008a022120_C01_1
OG0006201,Zm00001d016938_T001_1,Zm00008a022122_C01_1
OG0014971,Zm00001d016939_T001_1,Zm00008a022123_C01_1
OG0008336,Zm00001d016940_T001_1,Zm00008a022124_C01_1
OG0008474,Zm00001d016952_T001_1,Zm00008a022132_C01_1
OG0009974,Zm00001d016949_T001_1,Zm00008a022130_C01_1
OG0004173,Zm00001d016950_T002_1,Zm00008a022131_C01_1
OG0000867,Zm00001d016957_T003_1,Zm00008a022134_C01_1
OG0000211,Zm00001d016942_T001_1,Zm00008a022126_C01_1
OG0000759,Zm00001d016941_T003_1,Zm00008a022125_C01_1
OG0009955,Zm00001d016943_T001_1,Zm00008a022127_C01_1
OG0009011,Zm00001d016987_T001_1,Zm00008a022147_C01_1
OG0009985,Zm00001d016990_T007_1,Zm00008a022150_C01_1
OG0015692,Zm00001d016991_T001_1,Zm00008a022151_C01_1
OG0006824,Zm00001d016988_T001_1,Zm00008a022148_C01_1
OG0000325,Zm00001d033781_T006_1,"Zm00008a022149_C01_1, Zm00008a034255_C01_1, Zm00008a034752_C01_1"
OG0004746,Zm00001d016992_T001_1,Zm00008a022153_C01_1
OG0008193,Zm00001d017006_T001_1,Zm00008a022161_C01_1
OG0003839,Zm00001d017008_T001_1,Zm00008a022162_C01_1
OG0000216,Zm00001d017009_T001_1,Zm00008a022163_C01_1
OG0000216,Zm00001d017019_T001_1,Zm00008a022165_C01_1
OG0000216,Zm00001d017014_T001_1,Zm00008a022164_C01_1
OG0007574,Zm00001d016980_T001_1,Zm00008a022145_C01_1
OG0001731,Zm00001d016977_T002_1,Zm00008a022143_C01_1
OG0004459,Zm00001d016982_T001_1,Zm00008a022146_C01_1
OG0017336,Zm00001d017022_T001_1,Zm00008a022168_C01_1
OG0015920,Zm00001d016997_T001_1,Zm00008a022156_C01_1
OG0004110,Zm00001d016998_T001_1,Zm00008a022157_C01_1
OG0011752,Zm00001d017000_T001_1,Zm00008a022159_C01_1
OG0013095,Zm00001d017021_T001_1,Zm00008a022167_C01_1
OG0011243,"Zm00001d031435_T001_1, Zm00001d021153_T001_1",Zm00008a022174_C01_1
OG0011621,Zm00001d017030_T001_1,Zm00008a022173_C01_1
OG0000765,Zm00001d017036_T002_1,Zm00008a022177_C01_1
OG0014836,Zm00001d017037_T001_1,Zm00008a022178_C01_1
OG0005890,Zm00001d031123_T001_1,Zm00008a022180_C01_1
OG0006863,Zm00001d017033_T001_1,Zm00008a022175_C01_1
OG0000548,Zm00001d017034_T007_1,Zm00008a022176_C01_1
OG0003372,Zm00001d017047_T001_1,Zm00008a022191_C01_1
OG0006150,Zm00001d017049_T001_1,Zm00008a022192_C01_1
OG0001896,Zm00001d017045_T001_1,Zm00008a022189_C01_1
OG0006957,Zm00001d017046_T001_1,Zm00008a022190_C01_1
OG0012982,Zm00001d017053_T003_1,Zm00008a022197_C01_1
OG0009724,Zm00001d017065_T001_1,Zm00008a022206_C01_1
OG0003094,Zm00001d017067_T003_1,Zm00008a022207_C01_1
OG0002311,Zm00001d006786_T001_1,Zm00008a022204_C01_1
OG0003432,Zm00001d017071_T002_1,Zm00008a022210_C01_1
OG0013344,Zm00001d017069_T001_1,Zm00008a022208_C01_1
OG0010952,Zm00001d017070_T001_1,Zm00008a022209_C01_1
OG0005390,Zm00001d017072_T002_1,Zm00008a022211_C01_1
OG0001896,Zm00001d017043_T002_1,Zm00008a022187_C01_1
OG0013748,Zm00001d017042_T002_1,Zm00008a022183_C01_1
OG0004097,Zm00001d017079_T001_1,Zm00008a022214_C01_1
OG0002998,Zm00001d017078_T002_1,Zm00008a022213_C01_1
OG0002109,Zm00001d017077_T001_1,Zm00008a022212_C01_1
OG0002276,Zm00001d017085_T002_1,Zm00008a022217_C01_1
OG0013448,Zm00001d017089_T001_1,Zm00008a022219_C01_1
OG0001164,Zm00001d017084_T001_1,Zm00008a022216_C01_1
OG0014790,Zm00001d017086_T001_1,Zm00008a022218_C01_1
OG0011977,Zm00001d017090_T001_1,Zm00008a022220_C01_1
OG0003365,Zm00001d017101_T001_1,Zm00008a022230_C01_1
OG0013206,Zm00001d017102_T001_1,Zm00008a022231_C01_1
OG0003892,Zm00001d017094_T001_1,Zm00008a022224_C01_1
OG0003530,Zm00001d017095_T001_1,Zm00008a022225_C01_1
OG0001500,Zm00001d017096_T005_1,Zm00008a022226_C01_1
OG0009344,Zm00001d017097_T001_1,Zm00008a022227_C01_1
OG0016185,Zm00001d017099_T001_1,Zm00008a022228_C01_1
OG0002328,Zm00001d017107_T001_1,Zm00008a022234_C01_1
OG0008512,Zm00001d017113_T002_1,Zm00008a022238_C01_1
OG0002039,Zm00001d017110_T002_1,Zm00008a022235_C01_1
OG0003008,Zm00001d017112_T001_1,Zm00008a022237_C01_1
OG0006536,Zm00001d017114_T001_1,Zm00008a022239_C01_1
OG0000153,Zm00001d017111_T001_1,Zm00008a022236_C01_1
OG0000076,Zm00001d053444_T001_1,Zm00008a022249_C01_1
OG0005279,Zm00001d017117_T001_1,Zm00008a022240_C01_1
OG0002752,Zm00001d017119_T003_1,Zm00008a022242_C01_1
OG0011569,Zm00001d017118_T001_1,Zm00008a022241_C01_1
OG0008595,Zm00001d017130_T001_1,Zm00008a022252_C01_1
OG0001077,Zm00001d017128_T002_1,Zm00008a022250_C01_1
OG0008007,Zm00001d017131_T001_1,Zm00008a022253_C01_1
OG0005104,Zm00001d017140_T001_1,Zm00008a022265_C01_1
OG0000325,Zm00001d010962_T003_1,Zm00008a022258_C01_1
OG0003863,Zm00001d017135_T001_1,Zm00008a022257_C01_1
OG0013371,Zm00001d017141_T001_1,Zm00008a022266_C01_1
OG0008690,Zm00001d017146_T001_1,Zm00008a022269_C01_1
OG0006286,Zm00001d017145_T003_1,Zm00008a022268_C01_1
OG0001024,Zm00001d017144_T002_1,Zm00008a022267_C01_1
OG0010711,Zm00001d017150_T001_1,Zm00008a022271_C01_1
OG0002667,Zm00001d017151_T002_1,Zm00008a022272_C01_1
OG0000664,Zm00001d017152_T001_1,Zm00008a022273_C01_1
OG0009773,Zm00001d017157_T001_1,Zm00008a022275_C01_1
OG0001229,Zm00001d017158_T001_1,Zm00008a022276_C01_1
OG0002495,Zm00001d017153_T018_1,Zm00008a022274_C01_1
OG0001278,Zm00001d017160_T001_1,Zm00008a022277_C01_1
OG0000249,Zm00001d017164_T008_1,Zm00008a022278_C01_1
OG0009923,Zm00001d017125_T005_1,Zm00008a022247_C01_1
OG0002263,Zm00001d017126_T001_1,Zm00008a022248_C01_1
OG0005156,Zm00001d017120_T002_1,Zm00008a022243_C01_1
OG0011784,Zm00001d017171_T001_1,Zm00008a022286_C01_1
OG0015214,Zm00001d017169_T001_1,Zm00008a022284_C01_1
OG0003126,Zm00001d017168_T002_1,Zm00008a022283_C01_1
OG0003998,Zm00001d017170_T001_1,Zm00008a022285_C01_1
OG0013402,Zm00001d017167_T001_1,Zm00008a022282_C01_1
OG0010637,Zm00001d017179_T001_1,Zm00008a022293_C01_1
OG0016380,Zm00001d017192_T001_1,Zm00008a022300_C01_1
OG0002366,Zm00001d017176_T001_1,Zm00008a022289_C01_1
OG0000031,Zm00001d028972_T001_1,Zm00008a022290_C01_1
OG0005533,Zm00001d017175_T003_1,Zm00008a022288_C01_1
OG0010654,Zm00001d017185_T001_1,Zm00008a022294_C01_1
OG0006968,"Zm00001d017189_T005_1, Zm00001d031518_T001_1",Zm00008a022297_C01_1
OG0002127,Zm00001d017186_T003_1,Zm00008a022295_C01_1
OG0009717,"Zm00001d051062_T001_1, Zm00001d017187_T001_1",Zm00008a022296_C01_1
OG0016380,"Zm00001d017190_T001_1, Zm00001d017191_T001_1",Zm00008a022299_C01_1
OG0002924,Zm00001d017201_T001_1,Zm00008a022306_C01_1
OG0014893,Zm00001d017199_T001_1,Zm00008a022304_C01_1
OG0014439,Zm00001d017202_T001_1,Zm00008a022307_C01_1
OG0000074,Zm00001d013973_T001_1,Zm00008a022305_C01_1
OG0000920,Zm00001d017203_T021_1,Zm00008a022308_C01_1
OG0019603,"Zm00001d037012_T001_1, Zm00001d019198_T001_1, Zm00001d002308_T001_1, Zm00001d046782_T001_1",Zm00008a022310_C01_1
OG0013020,Zm00001d017206_T001_1,Zm00008a022312_C01_1
OG0009381,Zm00001d017207_T001_1,Zm00008a022313_C01_1
OG0000284,Zm00001d044567_T001_1,Zm00008a022314_C01_1
OG0000001,Zm00001d017212_T001_1,Zm00008a022321_C01_1
OG0005358,Zm00001d017209_T001_1,Zm00008a022316_C01_1
OG0009380,Zm00001d017208_T001_1,Zm00008a022315_C01_1
OG0008866,Zm00001d017210_T001_1,Zm00008a022318_C01_1
OG0006093,Zm00001d017213_T004_1,Zm00008a022322_C01_1
OG0006203,Zm00001d017214_T002_1,Zm00008a022323_C01_1
OG0004740,Zm00001d017241_T002_1,Zm00008a022340_C01_1
OG0003617,Zm00001d017243_T001_1,Zm00008a022343_C01_1
OG0014782,Zm00001d017242_T001_1,Zm00008a022341_C01_1
OG0006005,Zm00001d017240_T001_1,Zm00008a022339_C01_1
OG0002146,Zm00001d017236_T001_1,Zm00008a022335_C01_1
OG0002146,"Zm00001d017234_T001_1, Zm00001d017222_T002_1",Zm00008a022329_C01_1
OG0008204,Zm00001d017216_T001_1,Zm00008a022325_C01_1
OG0016476,Zm00001d017215_T001_1,Zm00008a022324_C01_1
OG0000757,Zm00001d017251_T003_1,Zm00008a022349_C01_1
OG0003149,Zm00001d017248_T001_1,Zm00008a022346_C01_1
OG0004082,Zm00001d017247_T003_1,Zm00008a022345_C01_1
OG0003044,Zm00001d017249_T001_1,Zm00008a022347_C01_1
OG0005554,Zm00001d017246_T001_1,Zm00008a022344_C01_1
OG0013736,Zm00001d017250_T001_1,Zm00008a022348_C01_1
OG0003920,Zm00001d017256_T001_1,Zm00008a022352_C01_1
OG0010116,Zm00001d017252_T002_1,Zm00008a022350_C01_1
OG0004533,Zm00001d017271_T005_1,Zm00008a022365_C01_1
OG0001401,Zm00001d017268_T001_1,Zm00008a022363_C01_1
OG0000003,Zm00001d017264_T001_1,Zm00008a022362_C01_1
OG0020529,Zm00001d017257_T001_1,Zm00008a022353_C01_1
OG0000194,Zm00001d017275_T001_1,Zm00008a022369_C01_1
OG0000194,Zm00001d017276_T001_1,Zm00008a022370_C01_1
OG0000577,Zm00001d017284_T001_1,Zm00008a022376_C01_1
